prompt,answer_token,predicted_top1_token
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è", il, arr
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è", più,ab
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è", arr,bi
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è",ab,at
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è",bi,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di arrabbiato è",ato,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di cattivo è", il, c
"La forma superlativa di antico è antichissimo.
La forma superlativa di cattivo è", peg,att
"La forma superlativa di antico è antichissimo.
La forma superlativa di cattivo è",gi,iv
"La forma superlativa di antico è antichissimo.
La forma superlativa di cattivo è",ore,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è", il, grand
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è", più,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è", grande,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di coraggioso è", il, cor
"La forma superlativa di antico è antichissimo.
La forma superlativa di coraggioso è", più,agg
"La forma superlativa di antico è antichissimo.
La forma superlativa di coraggioso è", cor,ios
"La forma superlativa di antico è antichissimo.
La forma superlativa di coraggioso è",agg,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di coraggioso è",ioso,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di luminoso è", il, lumin
"La forma superlativa di antico è antichissimo.
La forma superlativa di luminoso è", più,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di luminoso è", lumin,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di luminoso è",oso,".
"
"La forma superlativa di antico è antichissimo.
La forma superlativa di calmo è", il, cal
"La forma superlativa di antico è antichissimo.
La forma superlativa di calmo è", più,mo
"La forma superlativa di antico è antichissimo.
La forma superlativa di calmo è", cal,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di calmo è",mo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di economico è", il, economic
"La forma superlativa di antico è antichissimo.
La forma superlativa di economico è", più,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di economico è", economic,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di economico è",o,".
"
"La forma superlativa di antico è antichissimo.
La forma superlativa di pulito è", il, pul
"La forma superlativa di antico è antichissimo.
La forma superlativa di pulito è", più,it
"La forma superlativa di antico è antichissimo.
La forma superlativa di pulito è", pul,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di pulito è",ito,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di freddo è", il, fre
"La forma superlativa di antico è antichissimo.
La forma superlativa di freddo è", più,dd
"La forma superlativa di antico è antichissimo.
La forma superlativa di freddo è", fre,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di freddo è",dd,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di freddo è",o,".
"
"La forma superlativa di antico è antichissimo.
La forma superlativa di pazzo è", il, p
"La forma superlativa di antico è antichissimo.
La forma superlativa di pazzo è", più,azz
"La forma superlativa di antico è antichissimo.
La forma superlativa di pazzo è", p,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di pazzo è",azzo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di crudele è", crud, crud
"La forma superlativa di antico è antichissimo.
La forma superlativa di crudele è",el,el
"La forma superlativa di antico è antichissimo.
La forma superlativa di crudele è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di crudele è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di scuro è", sc, sc
"La forma superlativa di antico è antichissimo.
La forma superlativa di scuro è",ur,uro
"La forma superlativa di antico è antichissimo.
La forma superlativa di scuro è",iss,sc
"La forma superlativa di antico è antichissimo.
La forma superlativa di scuro è",imo,uro
"La forma superlativa di antico è antichissimo.
La forma superlativa di profondo è", prof, prof
"La forma superlativa di antico è antichissimo.
La forma superlativa di profondo è",ond,ond
"La forma superlativa di antico è antichissimo.
La forma superlativa di profondo è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di profondo è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di sporco è", sp, sp
"La forma superlativa di antico è antichissimo.
La forma superlativa di sporco è",orc,orc
"La forma superlativa di antico è antichissimo.
La forma superlativa di sporco è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di sporco è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di secco è", se, se
"La forma superlativa di antico è antichissimo.
La forma superlativa di secco è",cc,cc
"La forma superlativa di antico è antichissimo.
La forma superlativa di secco è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di secco è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di noioso è", no, no
"La forma superlativa di antico è antichissimo.
La forma superlativa di noioso è",ios,ios
"La forma superlativa di antico è antichissimo.
La forma superlativa di noioso è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di noioso è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di facile è", facil, facil
"La forma superlativa di antico è antichissimo.
La forma superlativa di facile è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di facile è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di veloce è", veloc, vel
"La forma superlativa di antico è antichissimo.
La forma superlativa di veloce è",iss,oce
"La forma superlativa di antico è antichissimo.
La forma superlativa di veloce è",imo,zz
"La forma superlativa di antico è antichissimo.
La forma superlativa di feroce è", fer, fer
"La forma superlativa di antico è antichissimo.
La forma superlativa di feroce è",oc,oc
"La forma superlativa di antico è antichissimo.
La forma superlativa di feroce è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di feroce è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di fresco è", fres, fres
"La forma superlativa di antico è antichissimo.
La forma superlativa di fresco è",ch,ch
"La forma superlativa di antico è antichissimo.
La forma superlativa di fresco è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di fresco è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di amichevole è", am, am
"La forma superlativa di antico è antichissimo.
La forma superlativa di amichevole è",iche,iche
"La forma superlativa di antico è antichissimo.
La forma superlativa di amichevole è",vol,v
"La forma superlativa di antico è antichissimo.
La forma superlativa di amichevole è",iss,ole
"La forma superlativa di antico è antichissimo.
La forma superlativa di amichevole è",imo,st
"La forma superlativa di antico è antichissimo.
La forma superlativa di pieno è", pien, pien
"La forma superlativa di antico è antichissimo.
La forma superlativa di pieno è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di pieno è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di divertente è", divert, divert
"La forma superlativa di antico è antichissimo.
La forma superlativa di divertente è",ent,ent
"La forma superlativa di antico è antichissimo.
La forma superlativa di divertente è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di divertente è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di gentile è", gent, gent
"La forma superlativa di antico è antichissimo.
La forma superlativa di gentile è",il,il
"La forma superlativa di antico è antichissimo.
La forma superlativa di gentile è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di gentile è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di buono è", migli, bu
"La forma superlativa di antico è antichissimo.
La forma superlativa di buono è",ore,on
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è", grand, grand
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di grande è",imo,imo
"La forma superlativa di antico è antichissimo.
La forma superlativa di felice è", fel, fel
"La forma superlativa di antico è antichissimo.
La forma superlativa di felice è",ic,ic
"La forma superlativa di antico è antichissimo.
La forma superlativa di felice è",iss,iss
"La forma superlativa di antico è antichissimo.
La forma superlativa di felice è",imo,imo
