prompt,answer_token,predicted_top1_token
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पिज्जा उस देश से है", इ, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पिज्जा उस देश से है",ट,ट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पिज्जा उस देश से है",ल,ल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पिज्जा उस देश से है",ी,ी
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सूशी उस देश से है", ज, ज
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सूशी उस देश से है",ाप,ाप
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सूशी उस देश से है",ान,ान
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
ताको उस देश से है", म, न
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
ताको उस देश से है",ेक,ेप
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
ताको उस देश से है",्स,ाल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
ताको उस देश से है",िक,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
ताको उस देश से है",ो,क
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बगेट उस देश से है", फ, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बगेट उस देश से है",़्,ंग
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बगेट उस देश से है",र,्ल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बगेट उस देश से है",ान,ैं
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बगेट उस देश से है",्स,ड
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पेएला उस देश से है", स, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पेएला उस देश से है",्प,ट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
पेएला उस देश से है",ेन,ल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बकलावा उस देश से है", त, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बकलावा उस देश से है",ुर,ट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बकलावा उस देश से है",्क,ल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बकलावा उस देश से है",ी,ी
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बोर्श उस देश से है", य, जर
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बोर्श उस देश से है",ुक,्मन
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बोर्श उस देश से है",्र,ी
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बोर्श उस देश से है",ेन,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है", य, ब
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",ून,्र
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",ाइट,िट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",ेड,ेन
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है", क,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",िं,म
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",ग,ैक
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",ड,ड
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
चिप्स और मछली उस देश से है",म,ॉन
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है", दक, च
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है",्ष,ीन
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है",िण,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है", क,क
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है",ोर,ेक
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है",िय, उस
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
किमची उस देश से है",ा, द
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
हुम्मुस उस देश से है", ल, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
हुम्मुस उस देश से है",ेब,र
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
हुम्मुस उस देश से है",न,ाक
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
हुम्मुस उस देश से है",ॉन,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
मसाला दोसा उस देश से है", भ, भ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
मसाला दोसा उस देश से है",ारत,ारत
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
शावरमा उस देश से है", मध, स
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
शावरमा उस देश से है",्य,्व
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
शावरमा उस देश से है", प,िट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
शावरमा उस देश से है",ूर,्ज
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
शावरमा उस देश से है",्व,रल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
फ़लाफ़ल उस देश से है", मध, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
फ़लाफ़ल उस देश से है",्य,र
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
फ़लाफ़ल उस देश से है", प,ाक
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
फ़लाफ़ल उस देश से है",ूर,़
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
फ़लाफ़ल उस देश से है",्व,".
"
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सेवीचे उस देश से है", प, इ
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सेवीचे उस देश से है",ेर,ट
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
सेवीचे उस देश से है",ू,ल
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बिरयानी उस देश से है", भ, प
"सुव्लाकी उस देश से है यूनान.
रैटाटुई उस देश से है फ्रांस.
कबाब उस देश से है तुर्की.
बिरयानी उस देश से है",ारत,ाक
