prompt,answer_token,predicted_top1_token
"JOURNEY starts with the letter J.
BEND starts with the letter", B, B
"JOURNEY starts with the letter J.
HEAVY starts with the letter", H, H
"JOURNEY starts with the letter J.
BEAUTIFUL starts with the letter", B, B
"JOURNEY starts with the letter J.
ASK starts with the letter", A, A
"JOURNEY starts with the letter J.
EXPAND starts with the letter", E, E
"JOURNEY starts with the letter J.
FRONT starts with the letter", F, F
"JOURNEY starts with the letter J.
TOUGH starts with the letter", T, T
"JOURNEY starts with the letter J.
KIND starts with the letter", K, K
"JOURNEY starts with the letter J.
GO starts with the letter", G, G
"JOURNEY starts with the letter J.
SURGERY starts with the letter", S, S
"JOURNEY starts with the letter J.
PAST starts with the letter", P, P
"JOURNEY starts with the letter J.
INSIDE starts with the letter", I, I
"JOURNEY starts with the letter J.
ENTER starts with the letter", E, E
"JOURNEY starts with the letter J.
BEGIN starts with the letter", B, B
"JOURNEY starts with the letter J.
VANISH starts with the letter", V, V
"JOURNEY starts with the letter J.
FALL starts with the letter", F, F
"JOURNEY starts with the letter J.
CRAZY starts with the letter", C, C
"JOURNEY starts with the letter J.
FORGET starts with the letter", F, F
"JOURNEY starts with the letter J.
FROWN starts with the letter", F, F
"JOURNEY starts with the letter J.
GREAT starts with the letter", G, G
"JOURNEY starts with the letter J.
LEARN starts with the letter", L, L
"JOURNEY starts with the letter J.
SMOOTH starts with the letter", S, S
"JOURNEY starts with the letter J.
WIDE starts with the letter", W, W
"JOURNEY starts with the letter J.
AIRPLANE starts with the letter", A, A
"JOURNEY starts with the letter J.
WRONG starts with the letter", W, W
"JOURNEY starts with the letter J.
DANCE starts with the letter", D, D
"JOURNEY starts with the letter J.
WIN starts with the letter", W, W
"JOURNEY starts with the letter J.
BELIEVE starts with the letter", B, B
"JOURNEY starts with the letter J.
CONCERT starts with the letter", C, C
"JOURNEY starts with the letter J.
BICYCLE starts with the letter", B, B
"JOURNEY starts with the letter J.
STALE starts with the letter", S, S
"JOURNEY starts with the letter J.
LIBRARY starts with the letter", L, L
"JOURNEY starts with the letter J.
CALL starts with the letter", C, C
"JOURNEY starts with the letter J.
GIVE starts with the letter", G, G
"JOURNEY starts with the letter J.
KNOW starts with the letter", K, K
"JOURNEY starts with the letter J.
CLIMB starts with the letter", C, C
"JOURNEY starts with the letter J.
FRESH starts with the letter", F, F
"JOURNEY starts with the letter J.
LOOK starts with the letter", L, L
"JOURNEY starts with the letter J.
OLD starts with the letter", O, O
"JOURNEY starts with the letter J.
GYM starts with the letter", G, G
"JOURNEY starts with the letter J.
HIGH starts with the letter", H, H
"JOURNEY starts with the letter J.
DECIDE starts with the letter", D, D
"JOURNEY starts with the letter J.
CHOOSE starts with the letter", C, C
"JOURNEY starts with the letter J.
WANT starts with the letter", W, W
"JOURNEY starts with the letter J.
LOUD starts with the letter", L, L
"JOURNEY starts with the letter J.
WALK starts with the letter", W, W
"JOURNEY starts with the letter J.
BOX starts with the letter", B, B
"JOURNEY starts with the letter J.
RUDE starts with the letter", R, R
"JOURNEY starts with the letter J.
MACHINE starts with the letter", M, M
"JOURNEY starts with the letter J.
CALM starts with the letter", C, C
"JOURNEY starts with the letter J.
RIGHT starts with the letter", R, R
"JOURNEY starts with the letter J.
INCLUDE starts with the letter", I, I
"JOURNEY starts with the letter J.
FALSE starts with the letter", F, F
"JOURNEY starts with the letter J.
WHISPER starts with the letter", W, W
"JOURNEY starts with the letter J.
DEEP starts with the letter", D, D
"JOURNEY starts with the letter J.
FILM starts with the letter", F, F
"JOURNEY starts with the letter J.
LAUGH starts with the letter", L, L
"JOURNEY starts with the letter J.
SOUR starts with the letter", S, S
"JOURNEY starts with the letter J.
BLESS starts with the letter", B, B
"JOURNEY starts with the letter J.
DIRTY starts with the letter", D, D
"JOURNEY starts with the letter J.
LITTLE starts with the letter", L, L
"JOURNEY starts with the letter J.
BUILD starts with the letter", B, B
"JOURNEY starts with the letter J.
EDUCATION starts with the letter", E, E
"JOURNEY starts with the letter J.
LIKE starts with the letter", L, L
"JOURNEY starts with the letter J.
NEED starts with the letter", N, N
"JOURNEY starts with the letter J.
HARD starts with the letter", H, H
"JOURNEY starts with the letter J.
FINISH starts with the letter", F, F
"JOURNEY starts with the letter J.
BRING starts with the letter", B, B
"JOURNEY starts with the letter J.
SAD starts with the letter", S, S
"JOURNEY starts with the letter J.
BAD starts with the letter", B, B
"JOURNEY starts with the letter J.
LAZY starts with the letter", L, L
"JOURNEY starts with the letter J.
TOGETHER starts with the letter", T, T
"JOURNEY starts with the letter J.
SHORT starts with the letter", S, S
"JOURNEY starts with the letter J.
JUMP starts with the letter", J, J
"JOURNEY starts with the letter J.
SOFTWARE starts with the letter", S, S
"JOURNEY starts with the letter J.
WET starts with the letter", W, W
"JOURNEY starts with the letter J.
TRUE starts with the letter", T, T
"JOURNEY starts with the letter J.
BATTLE starts with the letter", B, B
"JOURNEY starts with the letter J.
CHEER starts with the letter", C, C
"JOURNEY starts with the letter J.
SIMPLE starts with the letter", S, S
"JOURNEY starts with the letter J.
SLOW starts with the letter", S, S
"JOURNEY starts with the letter J.
FULL starts with the letter", F, F
"JOURNEY starts with the letter J.
LIGHT starts with the letter", L, L
"JOURNEY starts with the letter J.
PIANO starts with the letter", P, P
"JOURNEY starts with the letter J.
WRITE starts with the letter", W, W
"JOURNEY starts with the letter J.
EAT starts with the letter", E, E
"JOURNEY starts with the letter J.
FOLLOW starts with the letter", F, F
"JOURNEY starts with the letter J.
GENTLE starts with the letter", G, G
"JOURNEY starts with the letter J.
THINK starts with the letter", T, T
"JOURNEY starts with the letter J.
DRAMA starts with the letter", D, D
"JOURNEY starts with the letter J.
UNDERSTAND starts with the letter", U, U
"JOURNEY starts with the letter J.
BUY starts with the letter", B, B
"JOURNEY starts with the letter J.
PUSH starts with the letter", P, P
"JOURNEY starts with the letter J.
COLD starts with the letter", C, C
"JOURNEY starts with the letter J.
YES starts with the letter", Y, Y
"JOURNEY starts with the letter J.
DRY starts with the letter", D, D
"JOURNEY starts with the letter J.
FRIENDLY starts with the letter", F, F
"JOURNEY starts with the letter J.
SHAKE starts with the letter", S, S
"JOURNEY starts with the letter J.
HAPPY starts with the letter", H, H
"JOURNEY starts with the letter J.
REMEMBER starts with the letter", R, R
"JOURNEY starts with the letter J.
DRINK starts with the letter", D, D
"JOURNEY starts with the letter J.
TAKE starts with the letter", T, T
"JOURNEY starts with the letter J.
SICK starts with the letter", S, S
"JOURNEY starts with the letter J.
PULL starts with the letter", P, P
"JOURNEY starts with the letter J.
SWIM starts with the letter", S, S
"JOURNEY starts with the letter J.
FAST starts with the letter", F, F
"JOURNEY starts with the letter J.
LOVE starts with the letter", L, L
"JOURNEY starts with the letter J.
POLITE starts with the letter", P, P
"JOURNEY starts with the letter J.
COME starts with the letter", C, C
"JOURNEY starts with the letter J.
UGLY starts with the letter", U, U
"JOURNEY starts with the letter J.
PRAISE starts with the letter", P, P
"JOURNEY starts with the letter J.
STRONG starts with the letter", S, S
"JOURNEY starts with the letter J.
CRUEL starts with the letter", C, C
"JOURNEY starts with the letter J.
ATTRACT starts with the letter", A, A
"JOURNEY starts with the letter J.
POSITIVE starts with the letter", P, P
"JOURNEY starts with the letter J.
LONG starts with the letter", L, L
"JOURNEY starts with the letter J.
BORROW starts with the letter", B, B
"JOURNEY starts with the letter J.
SAVE starts with the letter", S, S
"JOURNEY starts with the letter J.
MAD starts with the letter", M, M
"JOURNEY starts with the letter J.
MEDICINE starts with the letter", M, M
"JOURNEY starts with the letter J.
MEET starts with the letter", M, M
"JOURNEY starts with the letter J.
WORK starts with the letter", W, W
"JOURNEY starts with the letter J.
UP starts with the letter", U, U
"JOURNEY starts with the letter J.
SWEET starts with the letter", S, S
"JOURNEY starts with the letter J.
SPEAK starts with the letter", S, S
"JOURNEY starts with the letter J.
MANUFACTURE starts with the letter", M, M
"JOURNEY starts with the letter J.
ATTACK starts with the letter", A, A
"JOURNEY starts with the letter J.
TALL starts with the letter", T, T
"JOURNEY starts with the letter J.
INHALE starts with the letter", I, I
"JOURNEY starts with the letter J.
SAFE starts with the letter", S, S
"JOURNEY starts with the letter J.
OPEN starts with the letter", O, O
"JOURNEY starts with the letter J.
INCREASE starts with the letter", I, I
"JOURNEY starts with the letter J.
SCATTER starts with the letter", S, S
"JOURNEY starts with the letter J.
ARRIVE starts with the letter", A, A
"JOURNEY starts with the letter J.
HELP starts with the letter", H, H
"JOURNEY starts with the letter J.
LEAVE starts with the letter", L, L
"JOURNEY starts with the letter J.
SIT starts with the letter", S, S
"JOURNEY starts with the letter J.
CHEAP starts with the letter", C, C
"JOURNEY starts with the letter J.
QUESTION starts with the letter", Q, Q
"JOURNEY starts with the letter J.
SEPARATE starts with the letter", S, S
"JOURNEY starts with the letter J.
EASY starts with the letter", E, E
"JOURNEY starts with the letter J.
QUICK starts with the letter", Q, Q
"JOURNEY starts with the letter J.
CUT starts with the letter", C, C
"JOURNEY starts with the letter J.
GAME starts with the letter", G, G
"JOURNEY starts with the letter J.
QUIET starts with the letter", Q, Q
"JOURNEY starts with the letter J.
FRIEND starts with the letter", F, F
"JOURNEY starts with the letter J.
POOR starts with the letter", P, P
"JOURNEY starts with the letter J.
HAVE starts with the letter", H, H
"JOURNEY starts with the letter J.
TALK starts with the letter", T, T
"JOURNEY starts with the letter J.
YOUNG starts with the letter", Y, Y
"JOURNEY starts with the letter J.
PLAY starts with the letter", P, P
"JOURNEY starts with the letter J.
BRIGHT starts with the letter", B, B
"JOURNEY starts with the letter J.
LOSE starts with the letter", L, L
"JOURNEY starts with the letter J.
START starts with the letter", S, S
"JOURNEY starts with the letter J.
BREAK starts with the letter", B, B
"JOURNEY starts with the letter J.
LAW starts with the letter", L, L
"JOURNEY starts with the letter J.
GOOD starts with the letter", G, G
"JOURNEY starts with the letter J.
HONEST starts with the letter", H, H
"JOURNEY starts with the letter J.
STUPID starts with the letter", S, S
"JOURNEY starts with the letter J.
SMART starts with the letter", S, S
"JOURNEY starts with the letter J.
WISE starts with the letter", W, W
"JOURNEY starts with the letter J.
CLOSE starts with the letter", C, C
"JOURNEY starts with the letter J.
READ starts with the letter", R, R
"JOURNEY starts with the letter J.
DULL starts with the letter", D, D
"JOURNEY starts with the letter J.
SHY starts with the letter", S, S
"JOURNEY starts with the letter J.
DARK starts with the letter", D, D
"JOURNEY starts with the letter J.
THIN starts with the letter", T, T
"JOURNEY starts with the letter J.
ZESTY starts with the letter", Z, Z
"JOURNEY starts with the letter J.
NEW starts with the letter", N, N
"JOURNEY starts with the letter J.
CATCH starts with the letter", C, C
"JOURNEY starts with the letter J.
HATE starts with the letter", H, H
"JOURNEY starts with the letter J.
CREATE starts with the letter", C, C
"JOURNEY starts with the letter J.
TRY starts with the letter", T, T
"JOURNEY starts with the letter J.
FARM starts with the letter", F, F
"JOURNEY starts with the letter J.
LARGE starts with the letter", L, L
"JOURNEY starts with the letter J.
SMALL starts with the letter", S, S
"JOURNEY starts with the letter J.
FLOAT starts with the letter", F, F
"JOURNEY starts with the letter J.
STAND starts with the letter", S, S
"JOURNEY starts with the letter J.
BIG starts with the letter", B, B
"JOURNEY starts with the letter J.
TINY starts with the letter", T, T
"JOURNEY starts with the letter J.
WEBSITE starts with the letter", W, W
"JOURNEY starts with the letter J.
SUCCEED starts with the letter", S, S
"JOURNEY starts with the letter J.
THICK starts with the letter", T, T
"JOURNEY starts with the letter J.
ANGRY starts with the letter", A, A
"JOURNEY starts with the letter J.
CLOCKWISE starts with the letter", C, C
"JOURNEY starts with the letter J.
CHANGE starts with the letter", C, C
"JOURNEY starts with the letter J.
RISE starts with the letter", R, R
"JOURNEY starts with the letter J.
MAKE starts with the letter", M, M
"JOURNEY starts with the letter J.
LOW starts with the letter", L, L
"JOURNEY starts with the letter J.
WEAR starts with the letter", W, W
"JOURNEY starts with the letter J.
DO starts with the letter", D, D
"JOURNEY starts with the letter J.
CODE starts with the letter", C, C
"JOURNEY starts with the letter J.
FIERCE starts with the letter", F, F
"JOURNEY starts with the letter J.
CLEAN starts with the letter", C, C
"JOURNEY starts with the letter J.
DIGGING starts with the letter", D, D
"JOURNEY starts with the letter J.
STUDY starts with the letter", S, S
"JOURNEY starts with the letter J.
DRIVE starts with the letter", D, D
"JOURNEY starts with the letter J.
HIT starts with the letter", H, H
"JOURNEY starts with the letter J.
CRY starts with the letter", C, C
"JOURNEY starts with the letter J.
LEND starts with the letter", L, L
"JOURNEY starts with the letter J.
RUN starts with the letter", R, R
"JOURNEY starts with the letter J.
HUNGRY starts with the letter", H, H
"JOURNEY starts with the letter J.
STRAIGHT starts with the letter", S, S
"JOURNEY starts with the letter J.
BOOK starts with the letter", B, B
"JOURNEY starts with the letter J.
SHIP starts with the letter", S, S
"JOURNEY starts with the letter J.
GET starts with the letter", G, G
"JOURNEY starts with the letter J.
LIVE starts with the letter", L, L
"JOURNEY starts with the letter J.
MESSY starts with the letter", M, M
