prompt,answer_token,predicted_top1_token
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Platform Controller Hub wurde erschaffen von", Intel, Microsoft
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Shahab-2 wurde erschaffen von", Iran, Iran
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Infiniti QX wurde erschaffen von", Nissan, Inf
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
iPhone 5 wurde erschaffen von", Apple, Apple
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Wii Balance Board wurde erschaffen von", Nintendo, Nintendo
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Acura TL wurde erschaffen von", Honda, A
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Lancia 037 wurde erschaffen von", Fiat, L
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Windows Server 2003 wurde erschaffen von", Microsoft, Microsoft
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
DualShock wurde erschaffen von", Sony, Sony
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Mac Pro wurde erschaffen von", Apple, Apple
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Game Boy Advance SP wurde erschaffen von", Nintendo, Nintendo
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
Squad 51 wurde erschaffen von", Dodge, Amazon
"Kindle wurde erschaffen von Amazon.
Echo Dot wurde erschaffen von Amazon.
Galaxy S22 wurde erschaffen von Samsung.
PlayStation 5 wurde erschaffen von Sony.
ChatGPT wurde erschaffen von OpenAI.
iPhone 15 wurde erschaffen von Apple.
Mi Band 6 wurde erschaffen von Xiaomi Inc..
PGM-19 Jupiter wurde erschaffen von", Chrysler, China
