prompt,answer_token,predicted_top1_token
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese", St, St
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese",ati,ati
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese", Unit, Unit
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese", d,".
"
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese",',Mos
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
New York si trova nel Paese",America,ca
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Rio de Janeiro si trova nel Paese", Bras, Bras
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Rio de Janeiro si trova nel Paese",ile,ile
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Buenos Aires si trova nel Paese", Argentina, Argentina
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Città del Messico si trova nel Paese", Mess, Mess
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Città del Messico si trova nel Paese",ico,ico
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Paolo si trova nel Paese", Bras, Bras
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Paolo si trova nel Paese",ile,ile
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese", St, St
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese",ati,ati
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese", Unit, Unit
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese", d,".
"
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese",',C
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Los Angeles si trova nel Paese",America,itt
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Pietroburgo si trova nel Paese", Russia, Russia
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese", St, St
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese",ati,ati
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese", Unit, Unit
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese", d,".
"
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese",',C
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
San Francisco si trova nel Paese",America,itt
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Ho Chi Minh si trova nel Paese", Vietnam, Vietnam
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Kuala Lumpur si trova nel Paese", Malaysia, Malaysia
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese", Em, Em
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese",ir,ir
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese",ati,ati
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese", Arab, Arab
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese", Unit, Unit
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Abu Dhabi si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Città del Capo si trova nel Paese", S, S
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Città del Capo si trova nel Paese",uda,uda
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Città del Capo si trova nel Paese",frica,frica
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Nuova Delhi si trova nel Paese", India, India
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese", St, St
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese",ati,ati
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese", Unit, Unit
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese",i,i
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese", d,".
"
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese",',C
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Las Vegas si trova nel Paese",America,itt
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Hong Kong si trova nel Paese", C, C
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Hong Kong si trova nel Paese",ina,ina
"Parigi si trova nel Paese Francia.
Tokyo si trova nel Paese Giappone.
Berlino si trova nel Paese Germania.
Tel Aviv si trova nel Paese", Is, Is
