prompt,answer_token,predicted_top1_token
Sirius está en la constelación de, Can, Can
Sirius está en la constelación de,is,is
Sirius está en la constelación de, Major, Major
Vega está en la constelación de, Ly, C
Vega está en la constelación de,ra,etus
Arcturus está en la constelación de, Bo, Bo
Arcturus está en la constelación de,ö,ö
Arcturus está en la constelación de,tes,tes
Capella está en la constelación de, Aur, Cap
Capella está en la constelación de,iga,ella
Procyon está en la constelación de, Can, Can
Procyon está en la constelación de,is,is
Procyon está en la constelación de, Minor, Minor
Altair está en la constelación de, Aqu, C
Altair está en la constelación de,ila,ef
Aldebaran está en la constelación de, T, T
Aldebaran está en la constelación de,aurus,aurus
Antares está en la constelación de, Scor, T
Antares está en la constelación de,pi,aurus
Antares está en la constelación de,us,","
Fomalhaut está en la constelación de, P, F
Fomalhaut está en la constelación de,isc,omal
Fomalhaut está en la constelación de,is,h
Fomalhaut está en la constelación de, Austr,aut
Fomalhaut está en la constelación de,inus,","
Deneb está en la constelación de, Cy, C
Deneb está en la constelación de,gn,ef
Deneb está en la constelación de,us,eo
Castor está en la constelación de, Gemini, C
Mizar está en la constelación de, U, C
Mizar está en la constelación de,rsa,ef
Mizar está en la constelación de, Major,eo
Dubhe está en la constelación de, U, C
Dubhe está en la constelación de,rsa,ef
Dubhe está en la constelación de, Major,eo
Alcor está en la constelación de, U, C
Alcor está en la constelación de,rsa,ef
Alcor está en la constelación de, Major,eo
Alphecca está en la constelación de, Corona, C
Alphecca está en la constelación de, B,ef
Alphecca está en la constelación de,ore,eo
Alphecca está en la constelación de,alis,","
Zubenelgenubi está en la constelación de, Lib, C
Zubenelgenubi está en la constelación de,ra,ef
Gacrux está en la constelación de, Cr, G
Gacrux está en la constelación de,ux,ru
Alnair está en la constelación de, Gr, C
Alnair está en la constelación de,us,ef
Shaula está en la constelación de, Scor, la
Shaula está en la constelación de,pi, O
Shaula está en la constelación de,us,sa
Kaus Australis está en la constelación de, Sag, P
Kaus Australis está en la constelación de,itt,avo
Kaus Australis está en la constelación de,arius,","
Diphda está en la constelación de, C, C
Diphda está en la constelación de,etus,ef
Schedar está en la constelación de, Cass, C
Schedar está en la constelación de,io,ef
Schedar está en la constelación de,pe,eo
Schedar está en la constelación de,ia,.
Mirfak está en la constelación de, Per, Per
Mirfak está en la constelación de,se,seo
Mirfak está en la constelación de,us,","
Theta2 Orionis está en la constelación de, Orion, Orion
Chi1 Orionis está en la constelación de, Orion, Orion
Gliese 570A está en la constelación de, Lib, P
Gliese 570A está en la constelación de,ra,isc
Iota Persei está en la constelación de, Per, Per
Iota Persei está en la constelación de,se,seo
Iota Persei está en la constelación de,us,.
Pi3 Orionis está en la constelación de, Orion, Orion
23 Librae está en la constelación de, Lib, Lib
23 Librae está en la constelación de,ra,ra
Mu Leonis está en la constelación de, Leo, Leo
Theta Persei está en la constelación de, Per, Per
Theta Persei está en la constelación de,se,seo
Theta Persei está en la constelación de,us,.
Theta1 Orionis B está en la constelación de, Orion, Orion
Gliese 581 está en la constelación de, Lib, Lib
Gliese 581 está en la constelación de,ra,ra
83 Leonis A está en la constelación de, Leo, Leo
Phi2 Orionis está en la constelación de, Orion, Orion
Gliese 205 está en la constelación de, Orion, C
Theta1 Orionis C está en la constelación de, Orion, Orion
Wolf 359 está en la constelación de, Leo, C
Rigel está en la constelación de, Orion, Orion
V520 Persei está en la constelación de, Per, Per
V520 Persei está en la constelación de,se,seo
V520 Persei está en la constelación de,us,.
Betelgeuse está en la constelación de, Orion, Orion
Iota Orionis está en la constelación de, Orion, Orion
Algol está en la constelación de, Per, C
Algol está en la constelación de,se,ef
Algol está en la constelación de,us,eo
AD Leonis está en la constelación de, Leo, Leo
Gamma Librae está en la constelación de, Lib, Lib
Gamma Librae está en la constelación de,ra,ra
Denebola está en la constelación de, Leo, C
NGC 1275 está en la constelación de, Per, Per
NGC 1275 está en la constelación de,se,seo
NGC 1275 está en la constelación de,us,.
Alpha Persei está en la constelación de, Per, Per
Alpha Persei está en la constelación de,se,seo
Alpha Persei está en la constelación de,us,.
Epsilon Leonis está en la constelación de, Leo, Leo
Kappa Persei está en la constelación de, Per, Per
Kappa Persei está en la constelación de,se,seo
Kappa Persei está en la constelación de,us,","
Gliese 436 está en la constelación de, Leo, P
Gamma Leonis A está en la constelación de, Leo, Leo
71 Orionis está en la constelación de, Orion, Orion
89 Leonis está en la constelación de, Leo, Leo
Omicron Leonis está en la constelación de, Leo, Leo
35 Leonis está en la constelación de, Leo, Leo
37 Librae está en la constelación de, Lib, Lib
37 Librae está en la constelación de,ra,ra
50 Persei E está en la constelación de, Per, Per
50 Persei E está en la constelación de,se,seo
50 Persei E está en la constelación de,us,.
Theta Leonis está en la constelación de, Leo, Leo
Gliese 436 b está en la constelación de, Leo, P
Gliese 204 está en la constelación de, Orion, C
X Persei está en la constelación de, Per, Per
X Persei está en la constelación de,se,seo
X Persei está en la constelación de,us,.
11 Librae está en la constelación de, Lib, Lib
11 Librae está en la constelación de,ra,ra
Gliese 402 está en la constelación de, Leo, C
29 Orionis está en la constelación de, Orion, Orion
48 Librae está en la constelación de, Lib, Lib
48 Librae está en la constelación de,ra,ra
4C 01.28 está en la constelación de, Leo, C
Alnilam está en la constelación de, Orion, Orion
12 Persei está en la constelación de, Per, Per
12 Persei está en la constelación de,se,seo
12 Persei está en la constelación de,us,.
40 Leonis está en la constelación de, Leo, Leo
Bellatrix está en la constelación de, Orion, Corona
Alpha1 Librae está en la constelación de, Lib, Lib
Alpha1 Librae está en la constelación de,ra,ra
Eta Leonis está en la constelación de, Leo, Le
Mintaka está en la constelación de, Orion, C
Iota Leonis está en la constelación de, Leo, Leo
Tau Persei está en la constelación de, Per, Per
Tau Persei está en la constelación de,se,seo
Tau Persei está en la constelación de,us,.
39 Leonis está en la constelación de, Leo, Leo
Mu Orionis está en la constelación de, Orion, Orion
V1386 Ori está en la constelación de, Orion, Ori
49 Librae está en la constelación de, Lib, Lib
49 Librae está en la constelación de,ra,ra
Xi Persei está en la constelación de, Per, Per
Xi Persei está en la constelación de,se,seo
Xi Persei está en la constelación de,us,.
Phi Persei está en la constelación de, Per, Per
Phi Persei está en la constelación de,se,seo
Phi Persei está en la constelación de,us,.
Delta Leonis está en la constelación de, Leo, Leo
88 Leonis está en la constelación de, Leo, Leo
QSO B1514-24 está en la constelación de, Lib, Sag
QSO B1514-24 está en la constelación de,ra,it
Regulus está en la constelación de, Leo, C
Zeta Leonis está en la constelación de, Leo, Le
Gliese 555 está en la constelación de, Lib, C
Gliese 555 está en la constelación de,ra,á
16 Orionis está en la constelación de, Orion, Orion
Delta Librae está en la constelación de, Lib, Lib
Delta Librae está en la constelación de,ra,ra
Sigma Orionis está en la constelación de, Orion, Orion
93 Leonis está en la constelación de, Leo, Leo
Theta Librae está en la constelación de, Lib, Lib
Theta Librae está en la constelación de,ra,ra
Rho Leonis está en la constelación de, Leo, Leo
74 Orionis está en la constelación de, Orion, Orion
Ross 47 está en la constelación de, Orion, C
54 Persei está en la constelación de, Per, Per
54 Persei está en la constelación de,se,seo
54 Persei está en la constelación de,us,.
Iota1 Librae está en la constelación de, Lib, Lib
Iota1 Librae está en la constelación de,ra,ra
Alpha2 Librae está en la constelación de, Lib, Lib
Alpha2 Librae está en la constelación de,ra,ra
Mu Persei está en la constelación de, Per, Per
Mu Persei está en la constelación de,se,seo
Mu Persei está en la constelación de,us,.
Eta Persei está en la constelación de, Per, Per
Eta Persei está en la constelación de,se,seo
Eta Persei está en la constelación de,us,.
Saiph está en la constelación de, Orion, C
22 Orionis está en la constelación de, Orion, Orion
Pi1 Orionis está en la constelación de, Orion, Orion
Tau Leonis está en la constelación de, Leo, Le
Gliese 179 está en la constelación de, Orion, C
9 Persei está en la constelación de, Per, Per
9 Persei está en la constelación de,se,seo
9 Persei está en la constelación de,us,.
Sigma Persei está en la constelación de, Per, Per
Sigma Persei está en la constelación de,se,seo
Sigma Persei está en la constelación de,us,.
48 Persei está en la constelación de, Per, Per
48 Persei está en la constelación de,se,seo
48 Persei está en la constelación de,us,.
Epsilon Librae está en la constelación de, Lib, Lib
Epsilon Librae está en la constelación de,ra,ra
51 Pegasi está en la constelación de, P, P
51 Pegasi está en la constelación de,egasus,egas
Beta Virginis está en la constelación de, Vir, Vir
Beta Virginis está en la constelación de,go,go
61 Virginis está en la constelación de, Vir, Vir
61 Virginis está en la constelación de,go,go
Iota Piscium está en la constelación de, Pis, P
Iota Piscium está en la constelación de,ces,isc
70 Virginis está en la constelación de, Vir, Vir
70 Virginis está en la constelación de,go,go
54 Piscium A está en la constelación de, Pis, P
54 Piscium A está en la constelación de,ces,isc
107 Piscium está en la constelación de, Pis, P
107 Piscium está en la constelación de,ces,isc
HN Pegasi está en la constelación de, P, P
HN Pegasi está en la constelación de,egasus,egas
59 Virginis está en la constelación de, Vir, Vir
59 Virginis está en la constelación de,go,go
85 Pegasi está en la constelación de, P, P
85 Pegasi está en la constelación de,egasus,egas
Epsilon Virginis está en la constelación de, Vir, Vir
Epsilon Virginis está en la constelación de,go,go
Xi Pegasi está en la constelación de, P, P
Xi Pegasi está en la constelación de,egasus,egas
U Sagittarii está en la constelación de, Sag, Sag
U Sagittarii está en la constelación de,itt,it
U Sagittarii está en la constelación de,arius,ario
Sigma Pegasi está en la constelación de, P, P
Sigma Pegasi está en la constelación de,egasus,egas
Gliese 908 está en la constelación de, Pis, C
Gliese 908 está en la constelación de,ces,etus
Gamma Piscium está en la constelación de, Pis, P
Gamma Piscium está en la constelación de,ces,isc
Omicron Virginis está en la constelación de, Vir, Vir
Omicron Virginis está en la constelación de,go,go
Iota Virginis está en la constelación de, Vir, Vir
Iota Virginis está en la constelación de,go,go
Epsilon Pegasi está en la constelación de, P, P
Epsilon Pegasi está en la constelación de,egasus,egas
Gumala está en la constelación de, Sag, C
Gumala está en la constelación de,itt,etus
Gumala está en la constelación de,arius,.
Ross 128 está en la constelación de, Vir, Per
Ross 128 está en la constelación de,go,seo
Messier 87 está en la constelación de, Vir, Vir
Messier 87 está en la constelación de,go,go
Iota Pegasi está en la constelación de, P, P
Iota Pegasi está en la constelación de,egasus,egas
16 Virginis está en la constelación de, Vir, Vir
16 Virginis está en la constelación de,go,go
15 Pegasi está en la constelación de, P, P
15 Pegasi está en la constelación de,egasus,egas
109 Piscium está en la constelación de, Pis, P
109 Piscium está en la constelación de,ces,isc
112 Piscium está en la constelación de, Pis, P
112 Piscium está en la constelación de,ces,isc
Mu Pegasi está en la constelación de, P, P
Mu Pegasi está en la constelación de,egasus,egas
35 Pegasi está en la constelación de, P, P
35 Pegasi está en la constelación de,egasus,egas
Gliese 514 está en la constelación de, Vir, C
Gliese 514 está en la constelación de,go,etus
BD+17 4708 está en la constelación de, P, C
BD+17 4708 está en la constelación de,egasus,ef
Chi Virginis está en la constelación de, Vir, Vir
Chi Virginis está en la constelación de,go,go
DT Virginis está en la constelación de, Vir, Vir
DT Virginis está en la constelación de,go,go
Theta Piscium está en la constelación de, Pis, P
Theta Piscium está en la constelación de,ces,isc
Mu Piscium está en la constelación de, Pis, P
Mu Piscium está en la constelación de,ces,isc
Gamma Pegasi está en la constelación de, P, P
Gamma Pegasi está en la constelación de,egasus,egas
Beta Pegasi está en la constelación de, P, P
Beta Pegasi está en la constelación de,egasus,egas
Gliese 880 está en la constelación de, P, C
Gliese 880 está en la constelación de,egasus,etus
9 Sagittarii está en la constelación de, Sag, Sag
9 Sagittarii está en la constelación de,itt,it
9 Sagittarii está en la constelación de,arius,ario
Nu Piscium está en la constelación de, Pis, P
Nu Piscium está en la constelación de,ces,isc
34 Pegasi está en la constelación de, P, P
34 Pegasi está en la constelación de,egasus,egas
Spica está en la constelación de, Vir, Vir
Spica está en la constelación de,go,go
53 Virginis está en la constelación de, Vir, Vir
53 Virginis está en la constelación de,go,go
Eta Pegasi está en la constelación de, P, P
Eta Pegasi está en la constelación de,egasus,egas
Phi Virginis está en la constelación de, Vir, Vir
Phi Virginis está en la constelación de,go,go
17 Virginis está en la constelación de, Vir, Vir
17 Virginis está en la constelación de,go,go
56 Pegasi está en la constelación de, P, P
56 Pegasi está en la constelación de,egasus,egas
Lambda Sagittarii está en la constelación de, Sag, Sag
Lambda Sagittarii está en la constelación de,itt,it
Lambda Sagittarii está en la constelación de,arius,ario
Lambda Pegasi está en la constelación de, P, P
Lambda Pegasi está en la constelación de,egasus,egas
Upsilon Pegasi está en la constelación de, P, P
Upsilon Pegasi está en la constelación de,egasus,egas
Van Maanen's star está en la constelación de, Pis, Aqu
Van Maanen's star está en la constelación de,ces,arius
Delta Virginis está en la constelación de, Vir, Vir
Delta Virginis está en la constelación de,go,go
3C 273 está en la constelación de, Vir, Vir
3C 273 está en la constelación de,go,go
II Pegasi está en la constelación de, P, P
II Pegasi está en la constelación de,egasus,egas
7 Piscium está en la constelación de, Pis, P
7 Piscium está en la constelación de,ces,isc
1 Pegasi está en la constelación de, P, P
1 Pegasi está en la constelación de,egasus,egas
Ross 154 está en la constelación de, Sag, Per
Ross 154 está en la constelación de,itt,seo
Ross 154 está en la constelación de,arius,.
Mu Virginis está en la constelación de, Vir, Vir
Mu Virginis está en la constelación de,go,go
70 Pegasi está en la constelación de, P, P
70 Pegasi está en la constelación de,egasus,egas
Epsilon Piscium está en la constelación de, Pis, P
Epsilon Piscium está en la constelación de,ces,isc
Kappa Piscium está en la constelación de, Pis, P
Kappa Piscium está en la constelación de,ces,isc
1RXS J141146.2-123634 está en la constelación de, Vir, E
1RXS J141146.2-123634 está en la constelación de,go,rid
Omega Sagittarii está en la constelación de, Sag, Sag
Omega Sagittarii está en la constelación de,itt,it
Omega Sagittarii está en la constelación de,arius,ario
Omicron Piscium está en la constelación de, Pis, P
Omicron Piscium está en la constelación de,ces,isc
Theta Pegasi está en la constelación de, P, P
Theta Pegasi está en la constelación de,egasus,egas
Eta Piscium está en la constelación de, Pis, P
Eta Piscium está en la constelación de,ces,isc
5 Piscium está en la constelación de, Pis, P
5 Piscium está en la constelación de,ces,isc
EO Psc está en la constelación de, Pis, C
EO Psc está en la constelación de,ces,ef
Gamma Virginis A está en la constelación de, Vir, Vir
Gamma Virginis A está en la constelación de,go,go
Omicron Pegasi está en la constelación de, P, P
Omicron Pegasi está en la constelación de,egasus,egas
Wolf 424 está en la constelación de, Vir, C
Wolf 424 está en la constelación de,go,ef
BD+09 2636 está en la constelación de, Vir, C
BD+09 2636 está en la constelación de,go,ef
MT Pegasi está en la constelación de, P, P
MT Pegasi está en la constelación de,egasus,egas
Rho Virginis está en la constelación de, Vir, Vir
Rho Virginis está en la constelación de,go,go
Nu Virginis está en la constelación de, Vir, Vir
Nu Virginis está en la constelación de,go,go
BD+26 4251 está en la constelación de, P, Vir
BD+26 4251 está en la constelación de,egasus,go
BD+08 4887 está en la constelación de, P, P
BD+08 4887 está en la constelación de,egasus,egas
Mu Sagittarii está en la constelación de, Sag, Sag
Mu Sagittarii está en la constelación de,itt,it
Mu Sagittarii está en la constelación de,arius,ario
Tau Sagittarii está en la constelación de, Sag, Sag
Tau Sagittarii está en la constelación de,itt,it
Tau Sagittarii está en la constelación de,arius,ario
Tau Piscium está en la constelación de, Pis, P
Tau Piscium está en la constelación de,ces,isc
Xi Piscium está en la constelación de, Pis, P
Xi Piscium está en la constelación de,ces,isc
Gliese 536 está en la constelación de, Vir, C
Gliese 536 está en la constelación de,go,á
V* PX Vir está en la constelación de, Vir, Vir
V* PX Vir está en la constelación de,go,go
4C 06.69 está en la constelación de, P, C
4C 06.69 está en la constelación de,egasus,ef
20 Piscium está en la constelación de, Pis, P
20 Piscium está en la constelación de,ces,isc
Zeta Virginis está en la constelación de, Vir, Vir
Zeta Virginis está en la constelación de,go,go
33 Virginis está en la constelación de, Vir, Vir
33 Virginis está en la constelación de,go,go
Gliese 486 está en la constelación de, Vir, C
Gliese 486 está en la constelación de,go,etus
Theta Virginis está en la constelación de, Vir, Vir
Theta Virginis está en la constelación de,go,go
Wolf 433 está en la constelación de, Vir, C
Wolf 433 está en la constelación de,go,ef
4C 04.42 está en la constelación de, Vir, C
4C 04.42 está en la constelación de,go,ef
Pollux está en la constelación de, Gemini, C
Mu Herculis A está en la constelación de, Hercules, Hercules
72 Herculis está en la constelación de, Hercules, Hercules
