prompt,answer_token,predicted_top1_token
Toko Yasuda è strumentista sul/sulla, ch, viol
Toko Yasuda è strumentista sul/sulla,itar,ino
Toko Yasuda è strumentista sul/sulla,ra, e
Tom Fletcher è strumentista sul/sulla, ch, ch
Tom Fletcher è strumentista sul/sulla,itar,itar
Tom Fletcher è strumentista sul/sulla,ra,ra
Mark Isham è strumentista sul/sulla, trom, tast
Mark Isham è strumentista sul/sulla,ba,iera
Alain Lanty è strumentista sul/sulla, pian, tast
Alain Lanty è strumentista sul/sulla,of,iera
Alain Lanty è strumentista sul/sulla,orte, e
Victor Merzhanov è strumentista sul/sulla, pian, tast
Victor Merzhanov è strumentista sul/sulla,of,iera
Victor Merzhanov è strumentista sul/sulla,orte,","
Tom Waits è strumentista sul/sulla, pian, tast
Tom Waits è strumentista sul/sulla,of,iera
Tom Waits è strumentista sul/sulla,orte,","
Micko Larkin è strumentista sul/sulla, ch, ch
Micko Larkin è strumentista sul/sulla,itar,itar
Micko Larkin è strumentista sul/sulla,ra,ra
Keith Emerson è strumentista sul/sulla, pian, ch
Keith Emerson è strumentista sul/sulla,of,itar
Keith Emerson è strumentista sul/sulla,orte,ra
Glen Ballard è strumentista sul/sulla, ch, tast
Glen Ballard è strumentista sul/sulla,itar,iera
Glen Ballard è strumentista sul/sulla,ra,","
Terry Trotter è strumentista sul/sulla, pian, tast
Terry Trotter è strumentista sul/sulla,of,iera
Terry Trotter è strumentista sul/sulla,orte,","
Roy Paci è strumentista sul/sulla, trom, tast
Roy Paci è strumentista sul/sulla,ba,iera
Vitaly Margulis è strumentista sul/sulla, pian, tast
Vitaly Margulis è strumentista sul/sulla,of,iera
Vitaly Margulis è strumentista sul/sulla,orte,","
Josephine Wiggs è strumentista sul/sulla, ch, ch
Josephine Wiggs è strumentista sul/sulla,itar,itar
Josephine Wiggs è strumentista sul/sulla,ra,ra
Johan De Farfalla è strumentista sul/sulla, ch, viol
Johan De Farfalla è strumentista sul/sulla,itar,ino
Johan De Farfalla è strumentista sul/sulla,ra, e
Mike Scaccia è strumentista sul/sulla, ch, ch
Mike Scaccia è strumentista sul/sulla,itar,itar
Mike Scaccia è strumentista sul/sulla,ra,ra
Arthur Grumiaux è strumentista sul/sulla, pian, ch
Arthur Grumiaux è strumentista sul/sulla,of,itar
Arthur Grumiaux è strumentista sul/sulla,orte,ra
Larry Knechtel è strumentista sul/sulla, ch, tast
Larry Knechtel è strumentista sul/sulla,itar,iera
Larry Knechtel è strumentista sul/sulla,ra,","
Andor Toth è strumentista sul/sulla, viol, tast
Andor Toth è strumentista sul/sulla,ino,iera
John Cipollina è strumentista sul/sulla, ch, ch
John Cipollina è strumentista sul/sulla,itar,itar
John Cipollina è strumentista sul/sulla,ra,ra
Robert Fripp è strumentista sul/sulla, ch, tast
Robert Fripp è strumentista sul/sulla,itar,iera
