prompt,answer_token,predicted_top1_token
Kryvyï Rih se trouve sur le continent, Europe, europé
baie de Prydz se trouve sur le continent, Antar, ant
baie de Prydz se trouve sur le continent,ct,ar
baie de Prydz se trouve sur le continent,ique,ct
côte de George V se trouve sur le continent, Antar, am
côte de George V se trouve sur le continent,ct,éric
côte de George V se trouve sur le continent,ique,ain
mont Markham se trouve sur le continent, Antar, am
mont Markham se trouve sur le continent,ct,éric
mont Markham se trouve sur le continent,ique,ain
désert du Kalahari se trouve sur le continent, Af, afr
désert du Kalahari se trouve sur le continent,rique,ic
Nizamabad se trouve sur le continent, As, asiat
Nizamabad se trouve sur le continent,ie,ique
Califat omeyyade se trouve sur le continent, Europe, afr
île Alpha se trouve sur le continent, Antar, afr
île Alpha se trouve sur le continent,ct,ic
île Alpha se trouve sur le continent,ique,ain
Dniestr se trouve sur le continent, Europe, europé
île Ongul orientale se trouve sur le continent, Antar, afr
île Ongul orientale se trouve sur le continent,ct,ic
île Ongul orientale se trouve sur le continent,ique,ain
Cap Legoupil se trouve sur le continent, Antar, afr
Cap Legoupil se trouve sur le continent,ct,ic
Cap Legoupil se trouve sur le continent,ique,ain
Brabant-Septentrional se trouve sur le continent, Europe, europé
mont Karisimbi se trouve sur le continent, Af, afr
mont Karisimbi se trouve sur le continent,rique,ic
Chaîne Harold-Byrd se trouve sur le continent, Antar, ant
Chaîne Harold-Byrd se trouve sur le continent,ct,ar
Chaîne Harold-Byrd se trouve sur le continent,ique,ct
Université Annamalai se trouve sur le continent, As, asiat
Université Annamalai se trouve sur le continent,ie,ique
Afghanistan se trouve sur le continent, As, asiat
Afghanistan se trouve sur le continent,ie,ique
université nationale ouverte Indira Gandhi se trouve sur le continent, As, afr
université nationale ouverte Indira Gandhi se trouve sur le continent,ie,ic
mont Fridtjof Nansen se trouve sur le continent, Antar, afr
mont Fridtjof Nansen se trouve sur le continent,ct,ic
mont Fridtjof Nansen se trouve sur le continent,ique,ain
Niger se trouve sur le continent, Af, afr
Niger se trouve sur le continent,rique,ic
Chaînon Miller se trouve sur le continent, Antar, am
Chaînon Miller se trouve sur le continent,ct,éric
Chaînon Miller se trouve sur le continent,ique,ain
île Tower se trouve sur le continent, Antar,","
île Tower se trouve sur le continent,ct, à
île Tower se trouve sur le continent,ique, l
Davis se trouve sur le continent, Antar, am
Davis se trouve sur le continent,ct,éric
Davis se trouve sur le continent,ique,ain
Guadalquivir se trouve sur le continent, Europe, europé
Vistule se trouve sur le continent, Europe, europé
Himachal Pradesh se trouve sur le continent, As, asiat
Himachal Pradesh se trouve sur le continent,ie,ique
Chambal se trouve sur le continent, As, am
Chambal se trouve sur le continent,ie,éric
Namibie se trouve sur le continent, Af, afr
Namibie se trouve sur le continent,rique,ic
plateforme de glace de Shackleton se trouve sur le continent, Antar, ant
plateforme de glace de Shackleton se trouve sur le continent,ct,ar
plateforme de glace de Shackleton se trouve sur le continent,ique,ct
Japon se trouve sur le continent, As, asiat
Japon se trouve sur le continent,ie,ique
lac Vida se trouve sur le continent, Antar, afr
lac Vida se trouve sur le continent,ct,ic
lac Vida se trouve sur le continent,ique,ain
Monte San Giorgio se trouve sur le continent, Europe, europé
Escaut se trouve sur le continent, Europe, europé
Alsace-Lorraine se trouve sur le continent, Europe, europé
Heritage Range se trouve sur le continent, Antar, am
Heritage Range se trouve sur le continent,ct,éric
Heritage Range se trouve sur le continent,ique,ain
Nile se trouve sur le continent, Af, afr
Nile se trouve sur le continent,rique,ic
Mount Foster se trouve sur le continent, Antar, am
Mount Foster se trouve sur le continent,ct,éric
Mount Foster se trouve sur le continent,ique,ain
bloc de l'Est se trouve sur le continent, Europe, europé
Pune se trouve sur le continent, As, ind
Pune se trouve sur le continent,ie,ien
mont Stephenson se trouve sur le continent, Antar, am
mont Stephenson se trouve sur le continent,ct,éric
mont Stephenson se trouve sur le continent,ique,ain
district de Shahdol se trouve sur le continent, As, asiat
district de Shahdol se trouve sur le continent,ie,ique
glacier Reedy se trouve sur le continent, Antar, am
glacier Reedy se trouve sur le continent,ct,éric
glacier Reedy se trouve sur le continent,ique,ain
district de Chamarajanagar se trouve sur le continent, As, ind
district de Chamarajanagar se trouve sur le continent,ie,ien
Entente Florale se trouve sur le continent, Europe, europé
Terre de la Reine-Maud se trouve sur le continent, Antar, ant
Terre de la Reine-Maud se trouve sur le continent,ct,ar
Terre de la Reine-Maud se trouve sur le continent,ique,ct
chaîne Hudson se trouve sur le continent, Antar, am
chaîne Hudson se trouve sur le continent,ct,éric
chaîne Hudson se trouve sur le continent,ique,ain
Grossglockner se trouve sur le continent, Europe, europé
Moldavie se trouve sur le continent, Europe, europé
Clyde se trouve sur le continent, Europe, europé
district de Gadag se trouve sur le continent, As, afr
district de Gadag se trouve sur le continent,ie,ic
autoroute du pôle Sud se trouve sur le continent, Antar, ant
autoroute du pôle Sud se trouve sur le continent,ct,ar
autoroute du pôle Sud se trouve sur le continent,ique,ct
Tourgaï (rivière) se trouve sur le continent, As, europé
Tourgaï (rivière) se trouve sur le continent,ie,en
îles Possession se trouve sur le continent, Antar, am
îles Possession se trouve sur le continent,ct,éric
îles Possession se trouve sur le continent,ique,ain
lac Don Juan se trouve sur le continent, Antar, am
lac Don Juan se trouve sur le continent,ct,éric
lac Don Juan se trouve sur le continent,ique,ain
Yangzi Jiang se trouve sur le continent, As, asiat
Yangzi Jiang se trouve sur le continent,ie,ique
Tchoukotka se trouve sur le continent, As, asiat
Tchoukotka se trouve sur le continent,ie,ique
Royaume uni des Pays-Bas se trouve sur le continent, Europe, europé
Bâle se trouve sur le continent, Europe, europé
Karun se trouve sur le continent, As, ind
Karun se trouve sur le continent,ie,ien
base antarctique Palmer se trouve sur le continent, Antar, ant
base antarctique Palmer se trouve sur le continent,ct,ar
base antarctique Palmer se trouve sur le continent,ique,ct
district d'Udupi se trouve sur le continent, As, ind
district d'Udupi se trouve sur le continent,ie,ien
Athènes se trouve sur le continent, Europe, europé
époque de l’empire suédois se trouve sur le continent, Europe, europé
Tadjikistan se trouve sur le continent, As, asiat
Tadjikistan se trouve sur le continent,ie,ique
Gambie se trouve sur le continent, Af, afr
Gambie se trouve sur le continent,rique,ic
glacier Skelton se trouve sur le continent, Antar, ant
glacier Skelton se trouve sur le continent,ct,ar
glacier Skelton se trouve sur le continent,ique,ct
Autriche-Hongrie se trouve sur le continent, Europe, europé
Tamil Nadu se trouve sur le continent, As, ind
Tamil Nadu se trouve sur le continent,ie,ien
Arménie se trouve sur le continent, Europe, asiat
île Hoseason se trouve sur le continent, Antar, am
île Hoseason se trouve sur le continent,ct,éric
île Hoseason se trouve sur le continent,ique,ain
Pirrit Hills se trouve sur le continent, Antar, europé
Pirrit Hills se trouve sur le continent,ct,en
Pirrit Hills se trouve sur le continent,ique,","
île Macquarie se trouve sur le continent, Antar, a
île Macquarie se trouve sur le continent,ct,ustral
île Macquarie se trouve sur le continent,ique,ien
Plateau Antarctique se trouve sur le continent, Antar, ant
Plateau Antarctique se trouve sur le continent,ct,ar
Plateau Antarctique se trouve sur le continent,ique,ct
vol Air New Zealand 901 se trouve sur le continent, Antar, ant
vol Air New Zealand 901 se trouve sur le continent,ct,ar
vol Air New Zealand 901 se trouve sur le continent,ique,ct
Wallonie se trouve sur le continent, Europe, europé
Chaînon Convoy se trouve sur le continent, Antar, am
Chaînon Convoy se trouve sur le continent,ct,éric
Chaînon Convoy se trouve sur le continent,ique,ain
Manche se trouve sur le continent, Europe, europé
Âge des Vikings se trouve sur le continent, Europe, europé
base antarctique Concordia se trouve sur le continent, Antar, ant
base antarctique Concordia se trouve sur le continent,ct,ar
base antarctique Concordia se trouve sur le continent,ique,ct
Cap Bird se trouve sur le continent, Antar, am
Cap Bird se trouve sur le continent,ct,éric
Cap Bird se trouve sur le continent,ique,ain
glacier Thomas se trouve sur le continent, Antar,","
glacier Thomas se trouve sur le continent,ct, à
glacier Thomas se trouve sur le continent,ique, 
Liberia se trouve sur le continent, Af, afr
Liberia se trouve sur le continent,rique,ic
îles Biscoe se trouve sur le continent, Antar,","
îles Biscoe se trouve sur le continent,ct, à
îles Biscoe se trouve sur le continent,ique, l
Guinée-Bissau se trouve sur le continent, Af, afr
Guinée-Bissau se trouve sur le continent,rique,ic
royaume de Bourgogne se trouve sur le continent, Europe, europé
glacier David se trouve sur le continent, Antar, am
glacier David se trouve sur le continent,ct,éric
glacier David se trouve sur le continent,ique,ain
anse Mendelssohn se trouve sur le continent, Antar, europé
anse Mendelssohn se trouve sur le continent,ct,en
anse Mendelssohn se trouve sur le continent,ique,","
Catalogne se trouve sur le continent, Europe, europé
Chaînon Warren se trouve sur le continent, Antar, ant
Chaînon Warren se trouve sur le continent,ct,ar
Chaînon Warren se trouve sur le continent,ique,ct
glacier de l'Astrolabe se trouve sur le continent, Antar, ant
glacier de l'Astrolabe se trouve sur le continent,ct,ar
glacier de l'Astrolabe se trouve sur le continent,ique,ct
îles Danger se trouve sur le continent, Antar, afr
îles Danger se trouve sur le continent,ct,ic
îles Danger se trouve sur le continent,ique,ain
cap Burks se trouve sur le continent, Antar, am
cap Burks se trouve sur le continent,ct,éric
cap Burks se trouve sur le continent,ique,ain
Jammu-et-Cachemire se trouve sur le continent, As, asiat
Jammu-et-Cachemire se trouve sur le continent,ie,ique
glacier Shinnan se trouve sur le continent, Antar, am
glacier Shinnan se trouve sur le continent,ct,éric
glacier Shinnan se trouve sur le continent,ique,ain
Nyamuragira se trouve sur le continent, Af, afr
Nyamuragira se trouve sur le continent,rique,ic
Provinces-Unies se trouve sur le continent, Europe, afr
