prompt,answer_token,predicted_top1_token
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Roberto Clemente pratique le sport de", baseball, baseball
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Hank Aaron pratique le sport de", baseball, baseball
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Jari Kurri pratique le sport de", hockey, hockey
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Zdeno Chára pratique le sport de", hockey, hockey
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Peter Šťastný pratique le sport de", hockey, hockey
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
R.A. Dickey pratique le sport de", baseball, baseball
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Luis Scola pratique le sport de", basket, basket
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Luis Scola pratique le sport de",-ball,-ball
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Satchel Paige pratique le sport de", baseball, baseball
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Elton Brand pratique le sport de", basket, basket
"Kylian Mbappé pratique le sport de football.
Shohei Otani pratique le sport de baseball.
Jayson Tatum pratique le sport de basket-ball.
Luciana Aymar pratique le sport de hockey.
Elton Brand pratique le sport de",-ball,-ball
