prompt,answer_token,predicted_top1_token
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
New York City befindet sich im Land", Vere, Vere
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
New York City befindet sich im Land",in,in
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
New York City befindet sich im Land",igte,igte
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
New York City befindet sich im Land", Sta, Sta
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
New York City befindet sich im Land",aten,aten
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Rio de Janeiro befindet sich im Land", Brasil, Brasil
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Rio de Janeiro befindet sich im Land",ien,ien
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Buenos Aires befindet sich im Land", Arg, Arg
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Buenos Aires befindet sich im Land",entin,entin
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Buenos Aires befindet sich im Land",ien,ien
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Mexiko-Stadt befindet sich im Land", Mex, Mex
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Mexiko-Stadt befindet sich im Land",iko,iko
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
São Paulo befindet sich im Land", Brasil, Brasil
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
São Paulo befindet sich im Land",ien,ien
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Los Angeles befindet sich im Land", Vere, Vere
"Paris befindet sich im Land Frankreich.
Tokio befindet sich im Land Japan.
Berlin befindet sich im Land Deutschland.
Toronto befindet sich im Land Kanada.
Los Angeles befindet sich im Land",in,in
