prompt,answer_token,predicted_top1_token
"Eiffelturm befindet sich auf dem Kontinent Europa.
Pidgeon Island befindet sich auf dem Kontinent", Ant, Afrika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Pidgeon Island befindet sich auf dem Kontinent",ark,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Pidgeon Island befindet sich auf dem Kontinent",t,P
"Eiffelturm befindet sich auf dem Kontinent Europa.
Pidgeon Island befindet sich auf dem Kontinent",ika,idge
"Eiffelturm befindet sich auf dem Kontinent Europa.
Krywyj Rih befindet sich auf dem Kontinent", Europa, Europa
"Eiffelturm befindet sich auf dem Kontinent Europa.
Howard-Gletscher befindet sich auf dem Kontinent", Ant, Ant
"Eiffelturm befindet sich auf dem Kontinent Europa.
Howard-Gletscher befindet sich auf dem Kontinent",ark,ark
"Eiffelturm befindet sich auf dem Kontinent Europa.
Howard-Gletscher befindet sich auf dem Kontinent",t,t
"Eiffelturm befindet sich auf dem Kontinent Europa.
Howard-Gletscher befindet sich auf dem Kontinent",ika,ika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Prydz Bay befindet sich auf dem Kontinent", Ant, Ant
"Eiffelturm befindet sich auf dem Kontinent Europa.
Prydz Bay befindet sich auf dem Kontinent",ark,ark
"Eiffelturm befindet sich auf dem Kontinent Europa.
Prydz Bay befindet sich auf dem Kontinent",t,t
"Eiffelturm befindet sich auf dem Kontinent Europa.
Prydz Bay befindet sich auf dem Kontinent",ika,ika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Georg-V.-Küste befindet sich auf dem Kontinent", Ant, Europa
"Eiffelturm befindet sich auf dem Kontinent Europa.
Georg-V.-Küste befindet sich auf dem Kontinent",ark,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Georg-V.-Küste befindet sich auf dem Kontinent",t,K
"Eiffelturm befindet sich auf dem Kontinent Europa.
Georg-V.-Küste befindet sich auf dem Kontinent",ika,ap
"Eiffelturm befindet sich auf dem Kontinent Europa.
Gabbro Hills befindet sich auf dem Kontinent", Ant, Afrika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Gabbro Hills befindet sich auf dem Kontinent",ark,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Gabbro Hills befindet sich auf dem Kontinent",t,G
"Eiffelturm befindet sich auf dem Kontinent Europa.
Gabbro Hills befindet sich auf dem Kontinent",ika,arden
"Eiffelturm befindet sich auf dem Kontinent Europa.
Rutgers-Gletscher befindet sich auf dem Kontinent", Ant, Ant
"Eiffelturm befindet sich auf dem Kontinent Europa.
Rutgers-Gletscher befindet sich auf dem Kontinent",ark,ark
"Eiffelturm befindet sich auf dem Kontinent Europa.
Rutgers-Gletscher befindet sich auf dem Kontinent",t,t
"Eiffelturm befindet sich auf dem Kontinent Europa.
Rutgers-Gletscher befindet sich auf dem Kontinent",ika,ika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Teres Ridge befindet sich auf dem Kontinent", Ant, Afrika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Teres Ridge befindet sich auf dem Kontinent",ark,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Teres Ridge befindet sich auf dem Kontinent",t,T
"Eiffelturm befindet sich auf dem Kontinent Europa.
Teres Ridge befindet sich auf dem Kontinent",ika,as
"Eiffelturm befindet sich auf dem Kontinent Europa.
Risemedet befindet sich auf dem Kontinent", Ant, Europa
"Eiffelturm befindet sich auf dem Kontinent Europa.
Risemedet befindet sich auf dem Kontinent",ark,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Risemedet befindet sich auf dem Kontinent",t,R
"Eiffelturm befindet sich auf dem Kontinent Europa.
Risemedet befindet sich auf dem Kontinent",ika,is
"Eiffelturm befindet sich auf dem Kontinent Europa.
Mount Markham befindet sich auf dem Kontinent", Ant, Nord
"Eiffelturm befindet sich auf dem Kontinent Europa.
Mount Markham befindet sich auf dem Kontinent",ark,amer
"Eiffelturm befindet sich auf dem Kontinent Europa.
Mount Markham befindet sich auf dem Kontinent",t,ika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Mount Markham befindet sich auf dem Kontinent",ika,".
"
"Eiffelturm befindet sich auf dem Kontinent Europa.
Kalahari befindet sich auf dem Kontinent", Afrika, Afrika
"Eiffelturm befindet sich auf dem Kontinent Europa.
Matusewitsch-Gletscher befindet sich auf dem Kontinent", Ant, Ant
"Eiffelturm befindet sich auf dem Kontinent Europa.
Matusewitsch-Gletscher befindet sich auf dem Kontinent",ark,ark
"Eiffelturm befindet sich auf dem Kontinent Europa.
Matusewitsch-Gletscher befindet sich auf dem Kontinent",t,t
"Eiffelturm befindet sich auf dem Kontinent Europa.
Matusewitsch-Gletscher befindet sich auf dem Kontinent",ika,ika
