prompt,answer_token,predicted_top1_token
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
DOBLAR empieza con la letra", D, D
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
PESADO empieza con la letra", P, P
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
HERMOSA empieza con la letra", H, H
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
PREGUNTAR empieza con la letra", P, P
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
EXPANDIR empieza con la letra", E, E
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
FRENTE empieza con la letra", F, F
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
DIFÍCIL empieza con la letra", D, D
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
AMABLE empieza con la letra", A, A
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
IR empieza con la letra", I, I
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
CIRUGÍA empieza con la letra", C, C
"VIAJE empieza con la letra V.
CEBRA empieza con la letra C.
NUNCA empieza con la letra N.
ECO empieza con la letra E.
EQUILIBRIO empieza con la letra E.
PASADO empieza con la letra", P, P
