prompt,answer_token,predicted_top1_token
นครนิวยอร์ก ตั้งอยู่ในประเทศ, ส,สหร
นครนิวยอร์ก ตั้งอยู่ในประเทศ,หร,ัฐ
นครนิวยอร์ก ตั้งอยู่ในประเทศ,ัฐ,อเมร
นครนิวยอร์ก ตั้งอยู่ในประเทศ,อเมร,ิกา
นครนิวยอร์ก ตั้งอยู่ในประเทศ,ิกา,"

"
รัฐรีโอเดจาเนโร ตั้งอยู่ในประเทศ, ประเทศ,บร
รัฐรีโอเดจาเนโร ตั้งอยู่ในประเทศ,บร,าซ
รัฐรีโอเดจาเนโร ตั้งอยู่ในประเทศ,าซ,ิล
รัฐรีโอเดจาเนโร ตั้งอยู่ในประเทศ,ิล,"

"
บัวโนสไอเรส ตั้งอยู่ในประเทศ, ประเทศ,อ
บัวโนสไอเรส ตั้งอยู่ในประเทศ,อาร,ิต
บัวโนสไอเรส ตั้งอยู่ในประเทศ,์,าล
บัวโนสไอเรส ตั้งอยู่ในประเทศ,เจ,ี
บัวโนสไอเรส ตั้งอยู่ในประเทศ,นต,"

"
บัวโนสไอเรส ตั้งอยู่ในประเทศ,ิน,##
บัวโนสไอเรส ตั้งอยู่ในประเทศ,า, อ
เม็กซิโกซิตี ตั้งอยู่ในประเทศ, ประเทศ,เม
เม็กซิโกซิตี ตั้งอยู่ในประเทศ,เม,็กซ
เม็กซิโกซิตี ตั้งอยู่ในประเทศ,็กซ,ิโ
เม็กซิโกซิตี ตั้งอยู่ในประเทศ,ิโ,ก
เม็กซิโกซิตี ตั้งอยู่ในประเทศ,ก,"

"
รัฐเซาเปาลู ตั้งอยู่ในประเทศ, ประเทศ,บร
รัฐเซาเปาลู ตั้งอยู่ในประเทศ,บร,าซ
รัฐเซาเปาลู ตั้งอยู่ในประเทศ,าซ,ิล
รัฐเซาเปาลู ตั้งอยู่ในประเทศ,ิล,"

"
ลอสแอนเจลิส ตั้งอยู่ในประเทศ, ส,แ
ลอสแอนเจลิส ตั้งอยู่ในประเทศ,หร,คน
ลอสแอนเจลิส ตั้งอยู่ในประเทศ,ัฐ,าด
ลอสแอนเจลิส ตั้งอยู่ในประเทศ,อเมร,า
ลอสแอนเจลิส ตั้งอยู่ในประเทศ,ิกา,"

"
เซนต์ปีเตอส์เบิร์ก ตั้งอยู่ในประเทศ, ประเทศ,สว
เซนต์ปีเตอส์เบิร์ก ตั้งอยู่ในประเทศ,ร,ีเด
