prompt,answer_token,predicted_top1_token
"La sede di Apple si trova nella città di Cupertino.
La sede di Monell Chemical Senses Center si trova nella città di", Fil, Philadelphia
"La sede di Apple si trova nella città di Cupertino.
La sede di Monell Chemical Senses Center si trova nella città di",ad,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Monell Chemical Senses Center si trova nella città di",elf,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Monell Chemical Senses Center si trova nella città di",ia, sede
"La sede di Apple si trova nella città di Cupertino.
La sede di Majorette si trova nella città di", L, Saint
"La sede di Apple si trova nella città di Cupertino.
La sede di Majorette si trova nella città di",ione,e
"La sede di Apple si trova nella città di Cupertino.
La sede di Ipsos MORI si trova nella città di", Lond, Lond
"La sede di Apple si trova nella città di Cupertino.
La sede di Ipsos MORI si trova nella città di",ra,ra
"La sede di Apple si trova nella città di Cupertino.
La sede di Newcomen Society si trova nella città di", Lond, Lond
"La sede di Apple si trova nella città di Cupertino.
La sede di Newcomen Society si trova nella città di",ra,ra
"La sede di Apple si trova nella città di Cupertino.
La sede di Northeastern University si trova nella città di", Boston, Boston
"La sede di Apple si trova nella città di Cupertino.
La sede di Pappas Restaurants si trova nella città di", Houston, Atlanta
"La sede di Apple si trova nella città di Cupertino.
La sede di Veracode si trova nella città di", Burlington, Boston
"La sede di Apple si trova nella città di Cupertino.
La sede di British Tanker Company si trova nella città di", Lond, London
"La sede di Apple si trova nella città di Cupertino.
La sede di British Tanker Company si trova nella città di",ra,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Heart Attack Grill si trova nella città di", Chandler, Las
"La sede di Apple si trova nella città di Cupertino.
La sede di BSC Young Boys si trova nella città di", Bern, Bern
"La sede di Apple si trova nella città di Cupertino.
La sede di BSC Young Boys si trova nella città di",a,a
"La sede di Apple si trova nella città di Cupertino.
La sede di Caribbean Community Secretariat si trova nella città di", Georgetown, Georgetown
"La sede di Apple si trova nella città di Cupertino.
La sede di Irish Ferries si trova nella città di", Dub, Dublin
"La sede di Apple si trova nella città di Cupertino.
La sede di Irish Ferries si trova nella città di",l,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Irish Ferries si trova nella città di",ino,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Crown Airways si trova nella città di", Fil, Los
"La sede di Apple si trova nella città di Cupertino.
La sede di Crown Airways si trova nella città di",ad, Angeles
"La sede di Apple si trova nella città di Cupertino.
La sede di Crown Airways si trova nella città di",elf,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Crown Airways si trova nella città di",ia,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Tata Steel Europe si trova nella città di", Lond, Port
"La sede di Apple si trova nella città di Cupertino.
La sede di Tata Steel Europe si trova nella città di",ra, Tal
"La sede di Apple si trova nella città di Cupertino.
La sede di Sporveien si trova nella città di", Oslo, Oslo
"La sede di Apple si trova nella città di Cupertino.
La sede di Amirkabir University of Technology si trova nella città di", Te, Tehran
"La sede di Apple si trova nella città di Cupertino.
La sede di Amirkabir University of Technology si trova nella città di",her,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Amirkabir University of Technology si trova nella città di",an,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Bajaj Electricals si trova nella città di", Mumbai, Pune
"La sede di Apple si trova nella città di Cupertino.
La sede di Chinese Skating Association si trova nella città di", P, Beijing
"La sede di Apple si trova nella città di Cupertino.
La sede di Chinese Skating Association si trova nella città di",ech,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Chinese Skating Association si trova nella città di",ino,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Elsevier si trova nella città di", Fil, Amsterdam
"La sede di Apple si trova nella città di Cupertino.
La sede di Elsevier si trova nella città di",ad,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Elsevier si trova nella città di",elf,La
"La sede di Apple si trova nella città di Cupertino.
La sede di Elsevier si trova nella città di",ia, sede
"La sede di Apple si trova nella città di Cupertino.
La sede di Microland si trova nella città di", Bangalore, Bangalore
"La sede di Apple si trova nella città di Cupertino.
La sede di Kemira si trova nella città di", Helsinki, Helsinki
"La sede di Apple si trova nella città di Cupertino.
La sede di British Railways Board si trova nella città di", Lond, London
"La sede di Apple si trova nella città di Cupertino.
La sede di British Railways Board si trova nella città di",ra,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Ministry of Foreign Affairs (Russian Empire) si trova nella città di", Mos, Saint
"La sede di Apple si trova nella città di Cupertino.
La sede di Ministry of Foreign Affairs (Russian Empire) si trova nella città di",ca, Petersburg
"La sede di Apple si trova nella città di Cupertino.
La sede di LG Chem si trova nella città di", Se, Da
"La sede di Apple si trova nella città di Cupertino.
La sede di LG Chem si trova nella città di",ul,esan
"La sede di Apple si trova nella città di Cupertino.
La sede di Redpath Sugar si trova nella città di", Mon, Toronto
"La sede di Apple si trova nella città di Cupertino.
La sede di Redpath Sugar si trova nella città di",tréal,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Pagan Federation si trova nella città di", Lond, Lond
"La sede di Apple si trova nella città di Cupertino.
La sede di Pagan Federation si trova nella città di",ra,ra
"La sede di Apple si trova nella città di Cupertino.
La sede di Artnet si trova nella città di", Ber, New
"La sede di Apple si trova nella città di Cupertino.
La sede di Artnet si trova nella città di",l, York
"La sede di Apple si trova nella città di Cupertino.
La sede di Artnet si trova nella città di",ino,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Cinven si trova nella città di", Lond, Roma
"La sede di Apple si trova nella città di Cupertino.
La sede di Cinven si trova nella città di",ra,".
"
"La sede di Apple si trova nella città di Cupertino.
La sede di Strait Shipping si trova nella città di", Wellington, New
"La sede di Apple si trova nella città di Cupertino.
La sede di Amalgamated Wireless si trova nella città di", Sydney, Sydney
"La sede di Apple si trova nella città di Cupertino.
La sede di Brown University si trova nella città di", Providence, Providence
"La sede di Apple si trova nella città di Cupertino.
La sede di Physikalisch-Technische Bundesanstalt si trova nella città di", Bra, Bra
"La sede di Apple si trova nella città di Cupertino.
La sede di Physikalisch-Technische Bundesanstalt si trova nella città di",unsch,unsch
"La sede di Apple si trova nella città di Cupertino.
La sede di Physikalisch-Technische Bundesanstalt si trova nella città di",we,we
"La sede di Apple si trova nella città di Cupertino.
La sede di Physikalisch-Technische Bundesanstalt si trova nella città di",ig,ig
"La sede di Apple si trova nella città di Cupertino.
La sede di Beetham Organization si trova nella città di", Liverpool, Port
"La sede di Apple si trova nella città di Cupertino.
La sede di Hellenic Army si trova nella città di", At, At
"La sede di Apple si trova nella città di Cupertino.
La sede di Hellenic Army si trova nella città di",ene,ene
"La sede di Apple si trova nella città di Cupertino.
La sede di Co-operative Commonwealth Federation (Ontario Section) si trova nella città di", Toronto, Toronto
"La sede di Apple si trova nella città di Cupertino.
La sede di Digital Eel si trova nella città di", Seattle, Los
"La sede di Apple si trova nella città di Cupertino.
La sede di Gazi University si trova nella città di", Ankara, Ankara
