prompt,answer_token,predicted_top1_token
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Beyoncé Knowles heißt", Math, Math
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Beyoncé Knowles heißt",ew,ew
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Beyoncé Knowles heißt", Know, Know
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Beyoncé Knowles heißt",les,les
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von David Beckham heißt", David, David
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von David Beckham heißt", Edward, Beckham
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von David Beckham heißt", Alan,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von David Beckham heißt", Beckham,Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Reese Witherspoon heißt", John, John
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Reese Witherspoon heißt", With, Dr
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Reese Witherspoon heißt",ers,aper
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Reese Witherspoon heißt",poon,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Paris Jackson heißt", Michael, Joe
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Paris Jackson heißt", Jackson, Jackson
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Scott Eastwood heißt", Clint, Clint
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Scott Eastwood heißt", East, East
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Scott Eastwood heißt",wood,wood
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rumer Willis heißt", Bruce, Bruce
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rumer Willis heißt", Willis, Willis
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Zoe Kravitz heißt", L, L
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Zoe Kravitz heißt",enny,enny
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Zoe Kravitz heißt", Kr, Kr
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Zoe Kravitz heißt",av,av
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Zoe Kravitz heißt",itz,itz
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Dylan Brosnan heißt", Pierce, Kevin
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Dylan Brosnan heißt", Bros, Bros
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Dylan Brosnan heißt",nan,nan
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Abby Elliott heißt", Chris, Tom
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Abby Elliott heißt", Elliott, Elliott
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Georgia May Jagger heißt", Mick, Michael
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Georgia May Jagger heißt", J, J
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Georgia May Jagger heißt",agger,agger
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Paula Abdul heißt", Harry, Paul
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Paula Abdul heißt", Abdul, Abdul
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Chet Hanks heißt", Tom, Tom
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Chet Hanks heißt", H, H
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Chet Hanks heißt",anks,anks
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Ivanka Trump heißt", Donald, Fred
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Ivanka Trump heißt", Trump, Trump
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Patrick Schwarzenegger heißt", Arnold, Arnold
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Patrick Schwarzenegger heißt", Schwar, Schwar
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Patrick Schwarzenegger heißt",zen,zen
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Patrick Schwarzenegger heißt",eg,eg
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Patrick Schwarzenegger heißt",ger,ger
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Tracy Reiner heißt", Rob, Robert
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Tracy Reiner heißt", Re, Re
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Tracy Reiner heißt",iner,iner
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jakob Dylan heißt", Bob, David
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jakob Dylan heißt", Dylan, Crosby
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Max Irons heißt", Jeremy, Jeremy
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Max Irons heißt", Iron, Iron
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Max Irons heißt",s,s
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Eva Amurri heißt", Franco, Kevin
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Eva Amurri heißt", Am, Bacon
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Eva Amurri heißt",ur,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Eva Amurri heißt",ri,Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jason Schwartzman heißt", Francis, Marvin
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jason Schwartzman heißt", Ford,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jason Schwartzman heißt", Copp,Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jason Schwartzman heißt",ola, V
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Colin Hanks heißt", Tom, Sam
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Colin Hanks heißt", H, H
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Colin Hanks heißt",anks,anks
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Sosie Bacon heißt", Kevin, Ed
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Sosie Bacon heißt", Bacon, Bacon
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Stella McCartney heißt", Paul, Paul
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Stella McCartney heißt", McCartney, McCartney
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jessica Capshaw heißt", Steven, David
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Jessica Capshaw heißt", Spielberg, Cap
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Peter Paul Rubens heißt", Jan, Jan
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Peter Paul Rubens heißt", Rub, Rub
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Peter Paul Rubens heißt",ens,ens
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt", Sil, Sil
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt",vio,vio
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt", P, Cor
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt",.,b
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt", (,etta
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt",Tony,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt",),Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt", Cic, V
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Madonna heißt",cone,ater
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Pablo Picasso heißt", José, Don
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Pablo Picasso heißt", Ruiz,ato
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Pablo Picasso heißt", y,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Pablo Picasso heißt", Blanco,Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Lady Gaga heißt", Joe, Joe
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Lady Gaga heißt", German, German
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Lady Gaga heißt",otta,otta
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt", Harm, Stephen
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt",en, Baldwin
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt", Gerr,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt",its,Der
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt",z, V
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt",oon,ater
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt", van, von
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt", R, Ha
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Rembrandt heißt",ijn,iley
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Vladimir Putin heißt", Vladimir, Vladimir
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Vladimir Putin heißt", Spir, Putin
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Vladimir Putin heißt",idon,".
"
"Der Vater von Hailey Bieber heißt Stephen Baldwin.
Der Vater von Vladimir Putin heißt",ovich,Der
