prompt,answer_token,predicted_top1_token
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जॉन ऐडम्स का जन्म में हुआ था", , 
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जॉन ऐडम्स का जन्म में हुआ था",१�,१�
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जॉन ऐडम्स का जन्म में हुआ था",�,�
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जॉन ऐडम्स का जन्म में हुआ था",३,२
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जॉन ऐडम्स का जन्म में हुआ था",५,३
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
थामस जेफरसन का जन्म में हुआ था", , 
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
थामस जेफरसन का जन्म में हुआ था",१�,१�
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
थामस जेफरसन का जन्म में हुआ था",�,�
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
थामस जेफरसन का जन्म में हुआ था",४,४
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
थामस जेफरसन का जन्म में हुआ था",३,३
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जेम्ज़ मैडिसन का जन्म में हुआ था", , 
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जेम्ज़ मैडिसन का जन्म में हुआ था",१�,१�
"ड्वाइट डेविड आइज़नहावर का जन्म में हुआ था १८९०.
थियोडोर रूज़वेल्ट का जन्म में हुआ था १८५८.
वुडरो विल्सन का जन्म में हुआ था १८५६.
विलियम मैकिनले का जन्म में हुआ था १८४३.
हर्बर्ट क्लार्क हूवर का जन्म में हुआ था १८७४.
ग्रोवर क्लीवलैंड का जन्म में हुआ था १८३७.
युलीसेस सिंपसन ग्रांट का जन्म में हुआ था १८२२.
जेम्ज़ मैडिसन का जन्म में हुआ था",�,�
