prompt,answer_token,predicted_top1_token
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Monell Chemical Senses Center befindet sich in der Stadt", Philadelphia, Philadelphia
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Majorette befindet sich in der Stadt", Lyon, Paris
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Ipsos MORI befindet sich in der Stadt", London, London
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Newcomen Society befindet sich in der Stadt", London, London
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Northeastern University befindet sich in der Stadt", Boston, Boston
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Pappas Restaurants befindet sich in der Stadt", Houston, Houston
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Veracode befindet sich in der Stadt", Burlington, Boston
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von British Tanker Company befindet sich in der Stadt", London, London
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Heart Attack Grill befindet sich in der Stadt", Chandler, Las
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von BSC Young Boys befindet sich in der Stadt", Bern, Bern
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Caribbean Community Secretariat befindet sich in der Stadt", Georgetown, Georgetown
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Irish Ferries befindet sich in der Stadt", Dublin, Dublin
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Crown Airways befindet sich in der Stadt", Philadelphia, Toronto
"Der Hauptsitz von Apple befindet sich in der Stadt Cupertino.
Der Hauptsitz von Microsoft befindet sich in der Stadt Redmond.
Der Hauptsitz von Tesla befindet sich in der Stadt Austin.
Der Hauptsitz von Amazon befindet sich in der Stadt Seattle.
Der Hauptsitz von Spotify befindet sich in der Stadt Stockholm.
Der Hauptsitz von Rolls-Royce befindet sich in der Stadt London.
Der Hauptsitz von Heineken befindet sich in der Stadt Amsterdam.
Der Hauptsitz von Tata Steel Europe befindet sich in der Stadt", London, Port
