prompt,answer_token,predicted_top1_token
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Superman ist", Lex, Do
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Superman ist", L,oms
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Superman ist",uthor,day
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Batman ist", The, The
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Batman ist", Joker, Joker
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Wonder Woman ist", C, A
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Wonder Woman ist",heet,res
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Wonder Woman ist",ah,".
"
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Spider-Man ist", Green, M
"Der Erzfeind des Superhelden Nova ist Annihilus.
Der Erzfeind des Superhelden Sentry ist The Void.
Der Erzfeind des Superhelden Batwoman ist Alice.
Der Erzfeind des Superhelden Shang-Chi ist Wenwu.
Der Erzfeind des Superhelden Forge ist Adversary.
Der Erzfeind des Superhelden Orion ist Darkseid.
Der Erzfeind des Superhelden Mister Miracle ist Granny Goodness.
Der Erzfeind des Superhelden Spider-Man ist", Goblin,yster
