prompt,answer_token,predicted_top1_token
"Kylian Mbappé practica el deporte de fútbol.
Roberto Clemente practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Roberto Clemente practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Roberto Clemente practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Hank Aaron practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Hank Aaron practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Hank Aaron practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Jari Kurri practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Zdeno Chára practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Peter Šťastný practica el deporte de", hockey, f
"Kylian Mbappé practica el deporte de fútbol.
R.A. Dickey practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
R.A. Dickey practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
R.A. Dickey practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Luis Scola practica el deporte de", bal, f
"Kylian Mbappé practica el deporte de fútbol.
Luis Scola practica el deporte de",once,ú
"Kylian Mbappé practica el deporte de fútbol.
Luis Scola practica el deporte de",sto,tb
"Kylian Mbappé practica el deporte de fútbol.
Satchel Paige practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Satchel Paige practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Satchel Paige practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Elton Brand practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Elton Brand practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Elton Brand practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Mariano Rivera practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Mariano Rivera practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Mariano Rivera practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Gary Carter practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Gary Carter practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Gary Carter practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Igor Larionov practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Dennis Rodman practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Dennis Rodman practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Dennis Rodman practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Šarūnas Jasikevičius practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Šarūnas Jasikevičius practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Šarūnas Jasikevičius practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Marián Hossa practica el deporte de", hockey, f
"Kylian Mbappé practica el deporte de fútbol.
Moe Berg practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Moe Berg practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Moe Berg practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Arvydas Sabonis practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Arvydas Sabonis practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Arvydas Sabonis practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Willie Mays practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Willie Mays practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Willie Mays practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Magic Johnson practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Magic Johnson practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Magic Johnson practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Cy Young practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Cy Young practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Cy Young practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Jim Bunning practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Jim Bunning practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Jim Bunning practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Carlos Arroyo practica el deporte de", bal, f
"Kylian Mbappé practica el deporte de fútbol.
Carlos Arroyo practica el deporte de",once,ú
"Kylian Mbappé practica el deporte de fútbol.
Carlos Arroyo practica el deporte de",sto,tb
"Kylian Mbappé practica el deporte de fútbol.
Ryan Smyth practica el deporte de", hockey, f
"Kylian Mbappé practica el deporte de fútbol.
Joakim Noah practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Joakim Noah practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Joakim Noah practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Sergei Fedorov practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Chris Paul practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Chris Paul practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Chris Paul practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
David Robinson practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
David Robinson practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
David Robinson practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Bobby Orr practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Bobby Hull practica el deporte de", hockey, hockey
"Kylian Mbappé practica el deporte de fútbol.
Larry Doby practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Larry Doby practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Larry Doby practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Kareem Abdul-Jabbar practica el deporte de", bal, bal
"Kylian Mbappé practica el deporte de fútbol.
Kareem Abdul-Jabbar practica el deporte de",once,once
"Kylian Mbappé practica el deporte de fútbol.
Kareem Abdul-Jabbar practica el deporte de",sto,sto
"Kylian Mbappé practica el deporte de fútbol.
Ty Cobb practica el deporte de", b, b
"Kylian Mbappé practica el deporte de fútbol.
Ty Cobb practica el deporte de",éis,éis
"Kylian Mbappé practica el deporte de fútbol.
Ty Cobb practica el deporte de",bol,bol
"Kylian Mbappé practica el deporte de fútbol.
Vladimír Růžička practica el deporte de", hockey, hockey
