prompt,answer_token,predicted_top1_token
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
CURVA começa com a letra", C, C
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
PESADO começa com a letra", P, P
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
BONITO começa com a letra", B, B
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
PERGUNTAR começa com a letra", P, P
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
EXPANDIR começa com a letra", E, E
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
FRENTE começa com a letra", F, F
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
DIFÍCIL começa com a letra", D, D
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
AMÁVEL começa com a letra", A, A
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
VÁ começa com a letra", V, V
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
CIRURGIA começa com a letra", C, C
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
PASSADO começa com a letra", P, P
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
DENTRO começa com a letra", D, D
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ENTRAR começa com a letra", E, E
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
COMEÇAR começa com a letra", C, C
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
DESAPARECER começa com a letra", D, D
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
OUTONO começa com a letra", O, O
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
LOUCO começa com a letra", L, L
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ESQUECER começa com a letra", E, E
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
FRANZIR começa com a letra", F, F
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ÓTIMO começa com a letra", �, O
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ÓTIMO começa com a letra",�,".
"
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
APRENDER começa com a letra", A, A
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
SUAVE começa com a letra", S, S
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
LARGO começa com a letra", L, L
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
AVIÃO começa com a letra", A, A
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ERRADO começa com a letra", E, E
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
DANÇA começa com a letra", D, D
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
VENCER começa com a letra", V, V
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
ACREDITAR começa com a letra", A, A
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
CONCERTO começa com a letra", C, C
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
BICICLETA começa com a letra", B, B
"VIAGEM começa com a letra V.
ZEBRA começa com a letra Z.
NUNCA começa com a letra N.
ECO começa com a letra E.
EQUILÍBRIO começa com a letra E.
NUVEM começa com a letra N.
OCEANO começa com a letra O.
TIGRE começa com a letra T.
UNIDADE começa com a letra U.
BOCEJO começa com a letra B.
OBSOLETO começa com a letra", O, O
