prompt,answer_token,predicted_top1_token
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
pizza es del país", Italia, Italia
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
sushi es del país", Jap, Jap
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
sushi es del país",ón,ón
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
taco es del país", México, México
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
baguette es del país", Franc, Franc
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
baguette es del país",ia,ia
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
Poutine es del país", Can, Can
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
Poutine es del país",ad,ad
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
Poutine es del país",á,á
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
paella es del país", España, España
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
chimichurri es del país", Argentina, Argentina
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
baklava es del país", Tur, Tur
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
baklava es del país",qu,qu
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
baklava es del país",ía,ía
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
feijoada es del país", Brasil, Brasil
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
borsch es del país", U, Rus
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
borsch es del país",cr,ia
"Souvlaki es del país Grecia.
Ratatouille es del país Francia.
Kebab es del país Turquía.
Khachapuri es del país Georgia.
brigadeiro es del país Brasil.
gazpacho es del país España.
moules-frites es del país Bélgica.
borsch es del país",ania,".
"
