prompt,answer_token,predicted_top1_token
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von liebevoll ist", ver, un
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von liebevoll ist",has,lie
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von liebevoll ist",st,bs
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von kreativ ist", zer, k
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von kreativ ist",st,ons
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von kreativ ist",ör,erv
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von kreativ ist",er,ativ
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von kreativ ist",isch,".
"
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von glücklich ist", tr, un
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von glücklich ist",aur,gl
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von glücklich ist",ig,ück
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von voll ist", leer, hal
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von tapfer ist", fe, fe
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von tapfer ist",ige,ige
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von offen ist", gesch, versch
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von offen ist",lossen,lossen
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von sicher ist", gef, uns
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von sicher ist",ähr,icher
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von sicher ist",lich,".
"
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von schön ist", hä, hä
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von schön ist",ss,ss
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von schön ist",lich,lich
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von Freund ist", Fe, Fe
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von Freund ist",ind,ind
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von täglich ist", nä, un
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von täglich ist",cht,reg
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von täglich ist",lich,elm
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von käuflich ist", verk, g
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von käuflich ist",ä,ünst
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von käuflich ist",uf,ig
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von käuflich ist",lich,".
"
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von groß ist", klein, klein
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von alt ist", jung, jung
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von leise ist", laut, laut
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von wahr ist", fals, fals
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von wahr ist",ch,ch
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von schnell ist", lang, lang
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von schnell ist",sam,sam
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von heiß ist", k, k
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von heiß ist",alt,alt
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gut ist", schle, schle
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gut ist",cht,cht
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von anfänglich ist", be, end
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von anfänglich ist",endet,g
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von innen ist", au, au
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von innen ist",ßen,ßen
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gewinnend ist", ver, ver
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gewinnend ist",lier,lust
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gewinnend ist",end,reich
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gebend ist", ne, stre
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gebend ist",hm,ng
"Das Gegenteil von ordentlich ist nachlässig.
Das Gegenteil von gebend ist",end,".
"
