prompt,answer_token,predicted_top1_token
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
करयवयी रीह महाद्वीप में पाया जाता है", य, दक
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
करयवयी रीह महाद्वीप में पाया जाता है",ूर,्ष
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
करयवयी रीह महाद्वीप में पाया जाता है",ोप,िण
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कालाहारी मरुस्थल महाद्वीप में पाया जाता है", अफ, अफ
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कालाहारी मरुस्थल महाद्वीप में पाया जाता है",्र,्र
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कालाहारी मरुस्थल महाद्वीप में पाया जाता है",ीक,ीक
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कालाहारी मरुस्थल महाद्वीप में पाया जाता है",ा,"ा.
"
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
निजामाबाद जिला महाद्वीप में पाया जाता है", ए, भ
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
निजामाबाद जिला महाद्वीप में पाया जाता है",श,ारत
"एफिल टॉवर महाद्वीप में पाया जाता है यूरोप.
स्टैचू ऑफ़ लिबर्टी महाद्वीप में पाया जाता है उत्तर अमेरिका.
बिग बेन महाद्वीप में पाया जाता है यूरोप.
टेबल माउंटन महाद्वीप में पाया जाता है अफ्रीका.
फ़ूजियामा महाद्वीप में पाया जाता है एशिया.
माचू पिच्चू महाद्वीप में पाया जाता है दक्षिण अमेरिका.
सिडनी ओपेरा हाउस महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
कोलोसियम महाद्वीप में पाया जाता है यूरोप.
माउण्ट एरेबुस महाद्वीप में पाया जाता है अंटार्कटिका.
ऊलुरू महाद्वीप में पाया जाता है ऑस्ट्रेलिया.
निजामाबाद जिला महाद्वीप में पाया जाता है",िय,".
"
