prompt,answer_token,predicted_top1_token
"De profession, Billy Roche est", act, un
"De profession, Billy Roche est",eur, act
"De profession, Billy Roche est", ou,eur
"De profession, Billy Roche est", act, ir
"De profession, Billy Roche est",rice,land
"De profession, Arun Nehru est", person, un
"De profession, Arun Nehru est",nal, homme
"De profession, Arun Nehru est",ité, d
"De profession, Arun Nehru est", politique,'aff
"De profession, Gregg Edelman est", act, un
"De profession, Gregg Edelman est",eur, act
"De profession, Gregg Edelman est", ou,eur
"De profession, Gregg Edelman est", act, am
"De profession, Gregg Edelman est",rice,éric
"De profession, Pat Crowley est", act, une
"De profession, Pat Crowley est",eur, act
"De profession, Pat Crowley est", ou,rice
"De profession, Pat Crowley est", act, am
"De profession, Pat Crowley est",rice,éric
"De profession, Luana Walters est", act, une
"De profession, Luana Walters est",eur, act
"De profession, Luana Walters est", ou,rice
"De profession, Luana Walters est", act, am
"De profession, Luana Walters est",rice,éric
"De profession, Mary Collinson est", act, une
"De profession, Mary Collinson est",eur, femme
"De profession, Mary Collinson est", ou, de
"De profession, Mary Collinson est", act, let
"De profession, Mary Collinson est",rice,tres
"De profession, Patrick Manson est", mé, un
"De profession, Patrick Manson est",dec, mé
"De profession, Patrick Manson est",in,dec
"De profession, Shreela Ghosh est", act, une
"De profession, Shreela Ghosh est",eur, act
"De profession, Shreela Ghosh est", ou,rice
"De profession, Shreela Ghosh est", act, ind
"De profession, Shreela Ghosh est",rice,ienne
"De profession, M. S. Viswanathan est", composite, un
"De profession, M. S. Viswanathan est",ur, act
"De profession, M. S. Viswanathan est", ou,eur
"De profession, M. S. Viswanathan est", com,","
"De profession, M. S. Viswanathan est",posit, réal
"De profession, M. S. Viswanathan est",rice,isateur
"De profession, Noon Meem Rashid est", po, une
"De profession, Noon Meem Rashid est",ète, femme
"De profession, Noon Meem Rashid est", ou, de
"De profession, Noon Meem Rashid est", po, let
"De profession, Noon Meem Rashid est",é,tres
"De profession, Noon Meem Rashid est",tes,","
"De profession, Noon Meem Rashid est",se, po
"De profession, Sepala Attygalle est", diplom, un
"De profession, Sepala Attygalle est",ate, joueur
"De profession, John Cygan est", act, un
"De profession, John Cygan est",eur, act
"De profession, John Cygan est", ou,eur
"De profession, John Cygan est", act, am
"De profession, John Cygan est",rice,éric
"De profession, Donald McCaig est", po, un
"De profession, Donald McCaig est",ète, act
"De profession, Donald McCaig est", ou,eur
"De profession, Donald McCaig est", po,","
"De profession, Donald McCaig est",é, product
"De profession, Donald McCaig est",tes,eur
"De profession, Donald McCaig est",se, de
"De profession, David Yost est", act, un
"De profession, David Yost est",eur, act
"De profession, David Yost est", ou,eur
"De profession, David Yost est", act, am
"De profession, David Yost est",rice,éric
"De profession, Ethyl Eichelberger est", act, une
"De profession, Ethyl Eichelberger est",eur, act
"De profession, Ethyl Eichelberger est", ou,rice
"De profession, Ethyl Eichelberger est", act, am
"De profession, Ethyl Eichelberger est",rice,éric
"De profession, Jane Leeves est", act, une
"De profession, Jane Leeves est",eur, act
"De profession, Jane Leeves est", ou,rice
"De profession, Jane Leeves est", act, brit
"De profession, Jane Leeves est",rice,ann
"De profession, Raoul Trujillo est", act, un
"De profession, Raoul Trujillo est",eur, act
"De profession, Raoul Trujillo est", ou,eur
"De profession, Raoul Trujillo est", act, am
"De profession, Raoul Trujillo est",rice,éric
"De profession, Dolly Wells est", act, une
"De profession, Dolly Wells est",eur, act
"De profession, Dolly Wells est", ou,rice
"De profession, Dolly Wells est", act, brit
"De profession, Dolly Wells est",rice,ann
"De profession, Georges Altman est", journal, un
"De profession, Georges Altman est",iste, homme
"De profession, Eduardo De Filippo est", po, un
