prompt,answer_token,predicted_top1_token
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von fragen ist", frag, frag
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von fragen ist",te,te
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von glauben ist", gl, gl
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von glauben ist",aub,aub
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von glauben ist",te,te
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von brechen ist", br, br
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von brechen ist",ach,ach
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von bringen ist", br, br
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von bringen ist",achte,achte
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von bauen ist", ba, ba
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von bauen ist",ute,ute
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von rufen ist", r, r
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von rufen ist",ief,ief
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von fangen ist", fing, fing
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von ändern ist", ä, ä
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von ändern ist",nd,nd
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von ändern ist",erte,erte
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von wählen ist", w, gew
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von wählen ist",ähl,ählt
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von wählen ist",te,".
"
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von putzen ist", put, put
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von putzen ist",zte,zte
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von klettern ist", k, k
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von klettern ist",letter,letter
"Die Vergangenheitsform von starten ist startete.
Die Vergangenheitsform von beißen ist biss.
Die Vergangenheitsform von bluten ist blutete.
Die Vergangenheitsform von brennen ist brannte.
Die Vergangenheitsform von klettern ist",te,te
