prompt,answer_token,predicted_top1_token
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है", स, अम
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",ंय,ेर
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",ुक,िक
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",्त,ा
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है", र,".
"
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",ाज,न
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",्य,्य
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है", अम,ू
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",ेर,य
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",िक,ॉर
"पैरिस देश में स्थित है फ़्रान्स.
न्यूयॉर्क नगर देश में स्थित है",ा,्क
"पैरिस देश में स्थित है फ़्रान्स.
रियो डि जेनेरो देश में स्थित है", ब, ब
"पैरिस देश में स्थित है फ़्रान्स.
रियो डि जेनेरो देश में स्थित है",्र,्र
"पैरिस देश में स्थित है फ़्रान्स.
रियो डि जेनेरो देश में स्थित है",ाज,ाज
"पैरिस देश में स्थित है फ़्रान्स.
रियो डि जेनेरो देश में स्थित है",़ी,़ी
"पैरिस देश में स्थित है फ़्रान्स.
रियो डि जेनेरो देश में स्थित है",ल,ल
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है", अर, अर
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है",्ज,्ज
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है",ेण,ें
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है",्ट,ट
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है",ीन,ीन
"पैरिस देश में स्थित है फ़्रान्स.
ब्यूनस आयर्स देश में स्थित है",ा,ा
"पैरिस देश में स्थित है फ़्रान्स.
मेक्सिको नगर देश में स्थित है", म, म
"पैरिस देश में स्थित है फ़्रान्स.
मेक्सिको नगर देश में स्थित है",ेक,ेक
"पैरिस देश में स्थित है फ़्रान्स.
मेक्सिको नगर देश में स्थित है",्स,्स
"पैरिस देश में स्थित है फ़्रान्स.
मेक्सिको नगर देश में स्थित है",िक,िक
"पैरिस देश में स्थित है फ़्रान्स.
मेक्सिको नगर देश में स्थित है",ो,ो
"पैरिस देश में स्थित है फ़्रान्स.
साओ पाउलो देश में स्थित है", ब, ब
"पैरिस देश में स्थित है फ़्रान्स.
साओ पाउलो देश में स्थित है",्र,्र
"पैरिस देश में स्थित है फ़्रान्स.
साओ पाउलो देश में स्थित है",ाज,ाज
"पैरिस देश में स्थित है फ़्रान्स.
साओ पाउलो देश में स्थित है",़ी,़ी
"पैरिस देश में स्थित है फ़्रान्स.
साओ पाउलो देश में स्थित है",ल,ल
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है", स, अम
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",ंय,ेर
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",ुक,िक
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",्त,ा
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है", र,".
"
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",ाज,म
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",्य,ुं
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है", अम,ब
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",ेर,ई
"पैरिस देश में स्थित है फ़्रान्स.
लॉस एंजेलिस देश में स्थित है",िक, द
