prompt,answer_token,predicted_top1_token
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Università Autonoma di Madrid si trova nel paese", Sp, Sp
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Università Autonoma di Madrid si trova nel paese",agna,agna
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Počepskij rajon si trova nel paese", Russia, Russia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
stazione di Wanne-Eickel Centrale si trova nel paese", German, German
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
stazione di Wanne-Eickel Centrale si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Hohenlohe-Langenburg si trova nel paese", German, German
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Hohenlohe-Langenburg si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Bastille si trova nel paese", Franc, Franc
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Bastille si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Šablykinskij rajon si trova nel paese", Russia, Russia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Metropolitana di Manila si trova nel paese", Fil, Fil
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Metropolitana di Manila si trova nel paese",ipp,ipp
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Metropolitana di Manila si trova nel paese",ine,ine
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Valdemarsvik si trova nel paese", S, S
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Valdemarsvik si trova nel paese",vez,vez
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Valdemarsvik si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Ozumba si trova nel paese", Mess, Nigeria
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Ozumba si trova nel paese",ico,".
"
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Piper Verlag si trova nel paese", German, German
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Piper Verlag si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Attingal si trova nel paese", India, India
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
georgiani si trova nel paese", A, Georgia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
georgiani si trova nel paese",zer,".
"
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
georgiani si trova nel paese",ba,E
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
georgiani si trova nel paese",ig,iff
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
georgiani si trova nel paese",ian,el
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
distretto di Tehri Garhwal si trova nel paese", India, India
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Eirodziesma si trova nel paese", Let, Let
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Eirodziesma si trova nel paese",ton,ton
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Eirodziesma si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Olot si trova nel paese", Sp, Italia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Olot si trova nel paese",agna,".
"
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Darmstadt si trova nel paese", German, German
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Darmstadt si trova nel paese",ia,ia
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Adliswil si trova nel paese", Sv, Sv
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Adliswil si trova nel paese",izz,izz
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Adliswil si trova nel paese",era,era
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Junnar si trova nel paese", India, India
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Ba Football Club si trova nel paese", Fig, In
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Ba Football Club si trova nel paese",i,gh
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Yoro si trova nel paese", Honduras, Costa
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Monti Knockmealdown si trova nel paese", Ir, Ir
"torre Eiffel si trova nel paese Francia.
Statua della Libertà si trova nel paese Stati Uniti d'America.
Cristo Redentore si trova nel paese Brasile.
Big Ben si trova nel paese Regno Unito.
Grande muraglia cinese si trova nel paese Cina.
Opera di Sydney si trova nel paese Australia.
Taj Mahal si trova nel paese India.
Monti Knockmealdown si trova nel paese",landa,landa
