prompt,answer_token,predicted_top1_token
PIEGA inizia con la lettera, P, P
PESANTE inizia con la lettera, P, P
BELLA inizia con la lettera, B, B
CHIEDI inizia con la lettera, C, di
ESPANDERE inizia con la lettera, E, S
FRONTE inizia con la lettera, F, A
DURO inizia con la lettera, D, di
GENTILE inizia con la lettera, G, G
VAI inizia con la lettera, V, A
CHIRURGIA inizia con la lettera, C, C
PASSATO inizia con la lettera, P," """
DENTRO inizia con la lettera, D," """
ENTRA inizia con la lettera, E, E
INIZIARE inizia con la lettera, I," """
SVANIRE inizia con la lettera, S, S
AUTUNNO inizia con la lettera, A, A
PAZZO inizia con la lettera, P, P
DIMENTICARE inizia con la lettera, D, di
ACCIGLIARSI inizia con la lettera, A, A
GRANDE inizia con la lettera, G," """
IMPARARE inizia con la lettera, I, A
LISCIO inizia con la lettera, L, L
AMPIO inizia con la lettera, A, A
AEREO inizia con la lettera, A, A
SBAGLIATO inizia con la lettera, S, S
DANZA inizia con la lettera, D, A
VINCERE inizia con la lettera, V, V
CREDERE inizia con la lettera, C, di
CONCERTO inizia con la lettera, C, A
BICICLETTA inizia con la lettera, B, B
STANTIO inizia con la lettera, S, S
BIBLIOTECA inizia con la lettera, B, A
CHIAMATA inizia con la lettera, C," """
DARE inizia con la lettera, D, D
CONOSCERE inizia con la lettera, C, “
SCALARE inizia con la lettera, S, S
FRESCO inizia con la lettera, F, A
GUARDA inizia con la lettera, G, G
VECCHIO inizia con la lettera, V, V
PALESTRA inizia con la lettera, P, di
ALTO inizia con la lettera, A, A
DECIDERE inizia con la lettera, D," """
SCEGLIERE inizia con la lettera, S, A
VOLERE inizia con la lettera, V, V
FORTE inizia con la lettera, F," """
CAMMINARE inizia con la lettera, C, “
SCATOLA inizia con la lettera, S, A
SCORTESE inizia con la lettera, S," """
MACCHINA inizia con la lettera, M, M
CALMO inizia con la lettera, C, C
DESTRA inizia con la lettera, D, A
INCLUDERE inizia con la lettera, I, I
FALSO inizia con la lettera, F, F
SUSSURRO inizia con la lettera, S, S
PROFONDO inizia con la lettera, P, di
FILM inizia con la lettera, F, di
RIDERE inizia con la lettera, R, R
ACIDO inizia con la lettera, A, A
BENEDICI inizia con la lettera, B, a
SPORCO inizia con la lettera, S, di
PICCOLO inizia con la lettera, P, di
COSTRUIRE inizia con la lettera, C, C
EDUCAZIONE inizia con la lettera, E, A
PIACE inizia con la lettera, P, P
BISOGNO inizia con la lettera, B, B
DURO inizia con la lettera, D, di
FINIRE inizia con la lettera, F, F
PORTARE inizia con la lettera, P, A
TRISTE inizia con la lettera, T, A
CATTIVO inizia con la lettera, C, C
PIGRO inizia con la lettera, P, di
INSIEME inizia con la lettera, I, A
CORTO inizia con la lettera, C, C
SALTO inizia con la lettera, S, A
SOFTWARE inizia con la lettera, S," """
BAGNATO inizia con la lettera, B, B
VERO inizia con la lettera, V, A
BATTAGLIA inizia con la lettera, B, di
ALLEGRIA inizia con la lettera, A, A
SEMPLICE inizia con la lettera, S, S
LENTO inizia con la lettera, L, A
PIENO inizia con la lettera, P," """
LUCE inizia con la lettera, L, L
PIANOFORTE inizia con la lettera, P, A
SCRIVERE inizia con la lettera, S, A
MANGIARE inizia con la lettera, M, M
SEGUIRE inizia con la lettera, S, A
GENTILE inizia con la lettera, G, G
PENSARE inizia con la lettera, P,","
DRAMMA inizia con la lettera, D, A
CAPIRE inizia con la lettera, C, A
COMPRA inizia con la lettera, C, di
SPINGI inizia con la lettera, S, A
FREDDO inizia con la lettera, F, di
SÌ inizia con la lettera, S, S
SECCO inizia con la lettera, S, di
AMICHEVOLE inizia con la lettera, A, A
SCUOTERE inizia con la lettera, S, S
FELICE inizia con la lettera, F, A
RICORDA inizia con la lettera, R, A
BEVANDA inizia con la lettera, B, V
PRENDERE inizia con la lettera, P, “
MALATO inizia con la lettera, M, M
TIRA inizia con la lettera, T, T
NUOTARE inizia con la lettera, N, A
VELOCE inizia con la lettera, V, V
AMORE inizia con la lettera, A, A
EDUCATO inizia con la lettera, E, E
VIENI inizia con la lettera, V, V
BRUTTO inizia con la lettera, B, B
LODE inizia con la lettera, L, A
FORTE inizia con la lettera, F," """
CRUDELE inizia con la lettera, C, C
ATTRARRE inizia con la lettera, A, A
POSITIVO inizia con la lettera, P, A
LUNGO inizia con la lettera, L, L
PRENDERE inizia con la lettera, P, “
SALVA inizia con la lettera, S, S
MATTO inizia con la lettera, M, M
MEDICINA inizia con la lettera, M, M
INCONTRARE inizia con la lettera, I, I
LAVORO inizia con la lettera, L, A
SU inizia con la lettera, S, di
DOLCE inizia con la lettera, D, D
PARLARE inizia con la lettera, P, di
FABBRICARE inizia con la lettera, F, F
ATTACCO inizia con la lettera, A, A
ALTO inizia con la lettera, A, A
INALARE inizia con la lettera, I, A
SICURO inizia con la lettera, S, S
APERTO inizia con la lettera, A, A
AUMENTARE inizia con la lettera, A, A
SPARGERE inizia con la lettera, S, S
ARRIVARE inizia con la lettera, A, A
AIUTO inizia con la lettera, A, A
LASCIARE inizia con la lettera, L, A
SIEDITI inizia con la lettera, S, S
ECONOMICO inizia con la lettera, E, A
DOMANDA inizia con la lettera, D, A
SEPARARE inizia con la lettera, S," """
FACILE inizia con la lettera, F, di
RAPIDO inizia con la lettera, R," """
TAGLIA inizia con la lettera, T, A
GIOCO inizia con la lettera, G, G
TRANQUILLO inizia con la lettera, T, di
AMICO inizia con la lettera, A, A
POVERO inizia con la lettera, P, di
AVERE inizia con la lettera, A, A
PARLARE inizia con la lettera, P, di
GIOVANE inizia con la lettera, G, di
GIOCARE inizia con la lettera, G, G
LUMINOSO inizia con la lettera, L, L
PERDERE inizia con la lettera, P, di
INIZIO inizia con la lettera, I," """
ROMPERE inizia con la lettera, R, di
LEGGE inizia con la lettera, L, A
BUONO inizia con la lettera, B, B
ONESTO inizia con la lettera, O, A
STUPIDO inizia con la lettera, S, “
INTELLIGENTE inizia con la lettera, I, “
SAGGIO inizia con la lettera, S, di
CHIUDERE inizia con la lettera, C, “
LEGGI inizia con la lettera, L, A
OPACO inizia con la lettera, O, di
TIMIDO inizia con la lettera, T," """
SCURO inizia con la lettera, S, di
SOTTILE inizia con la lettera, S, S
PICCANTE inizia con la lettera, P, P
NUOVO inizia con la lettera, N, di
CATTURARE inizia con la lettera, C, C
ODIO inizia con la lettera, O, A
CREARE inizia con la lettera, C, C
PROVARE inizia con la lettera, P, P
FATTORIA inizia con la lettera, F, F
GRANDE inizia con la lettera, G," """
PICCOLO inizia con la lettera, P, di
GALLEGGIARE inizia con la lettera, G, G
STARE inizia con la lettera, S, A
GRANDE inizia con la lettera, G," """
PICCOLO inizia con la lettera, P, di
SITO inizia con la lettera, S," """
RIUSCIRE inizia con la lettera, R, di
SPESSO inizia con la lettera, S, S
ARRABBIATO inizia con la lettera, A, A
IN inizia con la lettera, I," """
CAMBIAMENTO inizia con la lettera, C, di
SALIRE inizia con la lettera, S, di
FAI inizia con la lettera, F, di
BASSO inizia con la lettera, B, B
INDOSSARE inizia con la lettera, I, A
FARE inizia con la lettera, F, F
CODICE inizia con la lettera, C, A
FEROCE inizia con la lettera, F, F
PULITO inizia con la lettera, P, di
SCAVARE inizia con la lettera, S, S
STUDIO inizia con la lettera, S, A
GUIDA inizia con la lettera, G, A
COLPIRE inizia con la lettera, C," """
PIANGERE inizia con la lettera, P," """
PRESTARE inizia con la lettera, P, A
CORRI inizia con la lettera, C, C
AFFAMATO inizia con la lettera, A, A
DRITTO inizia con la lettera, D," """
LIBRO inizia con la lettera, L, A
NAVE inizia con la lettera, N, A
OTTIENI inizia con la lettera, O, A
VIVERE inizia con la lettera, V, V
DISORDINATO inizia con la lettera, D, A
SELVAGGIO inizia con la lettera, S, di
AMMINISTRARE inizia con la lettera, A, di
ACCETTARE inizia con la lettera, A, A
SANO inizia con la lettera, S, S
SENTIRE inizia con la lettera, S, S
TROVA inizia con la lettera, T, di
VOLA inizia con la lettera, V, A
STRETTO inizia con la lettera, S, S
SUPERFICIALE inizia con la lettera, S, S
MOTORE inizia con la lettera, M, M
SCIENZA inizia con la lettera, S, A
CONNETTI inizia con la lettera, C, a
PIATTO inizia con la lettera, P, P
METTI inizia con la lettera, M, A
AUTO inizia con la lettera, A, A
GIORNO inizia con la lettera, G, A
